premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
Jackson believes that his friend is at the airport.,Jackson has a friend.,E,possessive,214,type5_possessive_1_214,his friend,Attitude Premise
"If Jackson's flight lands early and his friend is waiting for him at the airport, it's okay.",Jackson has a friend.,E,possessive,214,type5_possessive_1_214,his friend,Conjunction Premise
"Either Jackson's flight doesn't land early, or he and his friend will be waiting for him at the airport.",Jackson has a friend.,E,possessive,214,type5_possessive_1_214,his friend,Disjunction Premise
"If Jackson's flight lands early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,possessive,214,type5_possessive_1_214,his friend,premise
Andrew believes that his colleague is waiting at the train station.,Andrew has a colleague.,E,possessive,215,type5_possessive_1_215,his colleague,Attitude Premise
"If Andrew arrives early and his colleague meets him at the train station, it's okay.",Andrew has a colleague.,E,possessive,215,type5_possessive_1_215,his colleague,Conjunction Premise
"Either Andrew doesn't arrive early, or he and his colleague meet at the train station.",Andrew has a colleague.,E,possessive,215,type5_possessive_1_215,his colleague,Disjunction Premise
"If Andrew arrives early, his colleague will meet him at the train station.",Andrew has a colleague.,E,possessive,215,type5_possessive_1_215,his colleague,premise
Barbara believes that her colleague is waiting outside.,Barbara has a colleague.,E,possessive,216,type5_possessive_1_216,her colleague,Attitude Premise
"If Barbara finishes her work on time and her colleague gives her a ride home, it's okay.",Barbara has a colleague.,E,possessive,216,type5_possessive_1_216,her colleague,Conjunction Premise
"Either Barbara doesn't finish her work on time, or she and her colleague give her a ride home.",Barbara has a colleague.,E,possessive,216,type5_possessive_1_216,her colleague,Disjunction Premise
"If Barbara finishes her work on time, her colleague will give her a ride home.",Barbara has a colleague.,E,possessive,216,type5_possessive_1_216,her colleague,premise
Margaret believes that her friend is waiting for her at the airport.,Margaret has a friend.,E,possessive,217,type5_possessive_1_217,her  friend,Attitude Premise
"If Margaret's flight arrives on time and her friend is waiting for her at the airport, it's okay.",Margaret has a friend.,E,possessive,217,type5_possessive_1_217,her  friend,Conjunction Premise
"Either Margaret's flight doesn't arrive on time, or she and her friend won't meet at the airport.",Margaret has a friend.,E,possessive,217,type5_possessive_1_217,her  friend,Disjunction Premise
"If Margaret's flight arrives on time, her friend will be waiting for her at the airport.",Margaret has a friend.,E,possessive,217,type5_possessive_1_217,her  friend,premise
Charlotte believes that her best friend is waiting.,Charlotte has a best friend.,E,possessive,218,type5_possessive_1_218,her best friend,Attitude Premise
"If Charlotte finishes her exam early and her best friend treats her to dinner, it's okay.",Charlotte has a best friend.,E,possessive,218,type5_possessive_1_218,her best friend,Conjunction Premise
"Either Charlotte doesn't finish her exam early, or she and her best friend go out for dinner.",Charlotte has a best friend.,E,possessive,218,type5_possessive_1_218,her best friend,Disjunction Premise
"If Charlotte finishes her exam early, her best friend will treat her to dinner.",Charlotte has a best friend.,E,possessive,218,type5_possessive_1_218,her best friend,premise
Hannah believes that her boss is lenient.,Hannah has a boss.,E,possessive,219,type5_possessive_1_219,her boss,Attitude Premise
"If Hannah finishes her work early and her boss allows her to leave the office, it's okay.",Hannah has a boss.,E,possessive,219,type5_possessive_1_219,her boss,Conjunction Premise
"Either Hannah doesn't finish her work early, or she and her boss will allow her to leave the office.",Hannah has a boss.,E,possessive,219,type5_possessive_1_219,her boss,Disjunction Premise
"If Hannah finishes her work early, her boss will allow her to leave the office.",Hannah has a boss.,E,possessive,219,type5_possessive_1_219,her boss,premise
Patricia believes that her colleague is waiting outside.,Patricia has a colleague.,E,possessive,220,type5_possessive_1_220,her colleague,Attitude Premise
"If Patricia finishes her work early and her colleague drives her home, it's okay.",Patricia has a colleague.,E,possessive,220,type5_possessive_1_220,her colleague,Conjunction Premise
"Either Patricia doesn't finish her work early, or she and her colleague drive home together.",Patricia has a colleague.,E,possessive,220,type5_possessive_1_220,her colleague,Disjunction Premise
"If Patricia finishes her work early, her colleague will drive her home.",Patricia has a colleague.,E,possessive,220,type5_possessive_1_220,her colleague,premise
Margaret believes that his colleague is waiting outside.,Margaret has a colleague.,E,possessive,221,type5_possessive_1_221,his colleague,Attitude Premise
"If Margaret finishes work early and his colleague gives him a ride home, it's okay.",Margaret has a colleague.,E,possessive,221,type5_possessive_1_221,his colleague,Conjunction Premise
"Either Margaret doesn't finish work early, or she and her colleague give him a ride home.",Margaret has a colleague.,E,possessive,221,type5_possessive_1_221,his colleague,Disjunction Premise
"If Margaret finishes work early, his colleague will give him a ride home.",Margaret has a colleague.,E,possessive,221,type5_possessive_1_221,his colleague,premise
Emma believes that her boss is impressed.,Emma has a boss.,E,possessive,222,type5_possessive_1_222,her boss,Attitude Premise
"If Emma finishes her work on time and her boss gives her a promotion, it's okay.",Emma has a boss.,E,possessive,222,type5_possessive_1_222,her boss,Conjunction Premise
"Either Emma doesn't finish her work on time, or she and her boss do.",Emma has a boss.,E,possessive,222,type5_possessive_1_222,her boss,Disjunction Premise
"If Emma finishes her work on time, her boss will give her a promotion.",Emma has a boss.,E,possessive,222,type5_possessive_1_222,her boss,premise
Mia believes her best friend is waiting.,Mia has a best friend.,E,possessive,223,type5_possessive_1_223,her best friend,Attitude Premise
"If Mia finishes her work early and her best friend takes her out for dinner, it's okay.",Mia has a best friend.,E,possessive,223,type5_possessive_1_223,her best friend,Conjunction Premise
"Either Mia doesn't finish her work early, or she and her best friend go out for dinner.",Mia has a best friend.,E,possessive,223,type5_possessive_1_223,her best friend,Disjunction Premise
"If Mia finishes her work early, her best friend will take her out for dinner.",Mia has a best friend.,E,possessive,223,type5_possessive_1_223,her best friend,premise
Lisa believes that her brother is waiting at the train station.,Lisa has a brother.,E,possessive,224,type5_possessive_1_224,her brother,Attitude Premise
"If Lisa travels to New York and her brother meets her at the train station, it's okay.",Lisa has a brother.,E,possessive,224,type5_possessive_1_224,her brother,Conjunction Premise
"Either Lisa doesn't travel to New York, or she and her brother meet at the train station.",Lisa has a brother.,E,possessive,224,type5_possessive_1_224,her brother,Disjunction Premise
"If Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,possessive,224,type5_possessive_1_224,her brother,premise
Liam believes that his friend is waiting outside.,Liam has a friend.,E,possessive,225,type5_possessive_1_225,his friend,Attitude Premise
"If Liam arrives on time and his friend gives him a ride to the concert, it's okay.",Liam has a friend.,E,possessive,225,type5_possessive_1_225,his friend,Conjunction Premise
"Either Liam doesn't arrive on time, or he and his friend go to the concert together.",Liam has a friend.,E,possessive,225,type5_possessive_1_225,his friend,Disjunction Premise
"If Liam arrives on time, his friend will give him a ride to the concert.",Liam has a friend.,E,possessive,225,type5_possessive_1_225,his friend,premise
Emily believes her best friend is waiting outside.,Emily has a best friend.,E,possessive,226,type5_possessive_1_226,her best friend,Attitude Premise
"If Emily finishes her exam early and her best friend treats her to lunch, it's okay.",Emily has a best friend.,E,possessive,226,type5_possessive_1_226,her best friend,Conjunction Premise
"Either Emily doesn't finish her exam early, or she and her best friend have lunch together.",Emily has a best friend.,E,possessive,226,type5_possessive_1_226,her best friend,Disjunction Premise
"If Emily finishes her exam early, her best friend will treat her to lunch.",Emily has a best friend.,E,possessive,226,type5_possessive_1_226,her best friend,premise
Caleb believes that his friend is available.,Caleb has a friend.,E,possessive,227,type5_possessive_1_227,his friend,Attitude Premise
"If Caleb needs a ride and his friend drives him to the concert, it's okay.",Caleb has a friend.,E,possessive,227,type5_possessive_1_227,his friend,Conjunction Premise
"Either Caleb doesn't need a ride, or he and his friend drive to the concert.",Caleb has a friend.,E,possessive,227,type5_possessive_1_227,his friend,Disjunction Premise
"If Caleb needs a ride, his friend will drive him to the concert.",Caleb has a friend.,E,possessive,227,type5_possessive_1_227,his friend,premise
Jennifer believes that his friend is waiting.,Jennifer has a friend.,E,possessive,228,type5_possessive_1_228,his friend,Attitude Premise
"If Jennifer finishes work early and his friend meets him for dinner at the new restaurant in town, it's okay.",Jennifer has a friend.,E,possessive,228,type5_possessive_1_228,his friend,Conjunction Premise
"Either Jennifer doesn't finish work early, or she and her friend meet for dinner at the new restaurant in town.",Jennifer has a friend.,E,possessive,228,type5_possessive_1_228,his friend,Disjunction Premise
"If Jennifer finishes work early, his friend will meet him for dinner at the new restaurant in town.",Jennifer has a friend.,E,possessive,228,type5_possessive_1_228,his friend,premise
Daniel believes that his wife is at the airport.,Daniel has a wife.,E,possessive,229,type5_possessive_1_229,his wife,Attitude Premise
"If Daniel flight is delayed and his wife waits for him at the airport, it's okay.",Daniel has a wife.,E,possessive,229,type5_possessive_1_229,his wife,Conjunction Premise
"Either Daniel's flight isn't delayed, or he and his wife will wait for him at the airport.",Daniel has a wife.,E,possessive,229,type5_possessive_1_229,his wife,Disjunction Premise
"If Daniel flight is delayed, his wife will wait for him at the airport.",Daniel has a wife.,E,possessive,229,type5_possessive_1_229,his wife,premise
Patricia believes that her best friend is supportive.,Patricia has a best friend.,E,possessive,230,type5_possessive_1_230,her best friend,Attitude Premise
"If Patricia decides to move to a new city and her best friend helps her pack and settle into her new home, it's okay.",Patricia has a best friend.,E,possessive,230,type5_possessive_1_230,her best friend,Conjunction Premise
"Either Patricia doesn't decide to move to a new city, or she and her best friend help pack and settle into her new home.",Patricia has a best friend.,E,possessive,230,type5_possessive_1_230,her best friend,Disjunction Premise
"If Patricia decides to move to a new city, her best friend will help her pack and settle into her new home.",Patricia has a best friend.,E,possessive,230,type5_possessive_1_230,her best friend,premise
Henry believes that his best friend is driving.,Henry has a best friend.,E,possessive,231,type5_possessive_1_231,his best friend,Attitude Premise
"If Henry agrees to go to the concert and his best friend drives him to the venue, it's okay.",Henry has a best friend.,E,possessive,231,type5_possessive_1_231,his best friend,Conjunction Premise
"Either Henry doesn't agree to go to the concert, or he and his best friend drive.",Henry has a best friend.,E,possessive,231,type5_possessive_1_231,his best friend,Disjunction Premise
"If Henry agrees to go to the concert, his best friend will drive him to the venue.",Henry has a best friend.,E,possessive,231,type5_possessive_1_231,his best friend,premise
Anthony believes that his colleague is waiting at the conference venue.,Anthony has a colleague.,E,possessive,232,type5_possessive_1_232,his colleague,Attitude Premise
"If Anthony confirms his attendance and his colleague meets him at the conference venue, it's okay.",Anthony has a colleague.,E,possessive,232,type5_possessive_1_232,his colleague,Conjunction Premise
"Either Anthony doesn't confirm his attendance, or he and his colleague meet at the conference venue.",Anthony has a colleague.,E,possessive,232,type5_possessive_1_232,his colleague,Disjunction Premise
"If Anthony confirms his attendance, his colleague will meet him at the conference venue.",Anthony has a colleague.,E,possessive,232,type5_possessive_1_232,his colleague,premise
Scarlett believes that her best friend is ready.,Scarlett has a best friend.,E,possessive,233,type5_possessive_1_233,her best friend,Attitude Premise
"If Scarlett agrees to join the road trip and her best friend drives her to the beach, it's okay.",Scarlett has a best friend.,E,possessive,233,type5_possessive_1_233,her best friend,Conjunction Premise
"Either Scarlett doesn't agree to join the road trip, or she and her best friend drive to the beach.",Scarlett has a best friend.,E,possessive,233,type5_possessive_1_233,her best friend,Disjunction Premise
"If Scarlett agrees to join the road trip, her best friend will drive her to the beach.",Scarlett has a best friend.,E,possessive,233,type5_possessive_1_233,her best friend,premise
Barbara believes that her brother is generous.,Barbara has a brother.,E,possessive,234,type5_possessive_1_234,her brother,Attitude Premise
"If Barbara passes her driving test and her brother lets her borrow his car for the weekend, it's okay.",Barbara has a brother.,E,possessive,234,type5_possessive_1_234,her brother,Conjunction Premise
"Either Barbara doesn't pass her driving test, or she and her brother drive his car for the weekend.",Barbara has a brother.,E,possessive,234,type5_possessive_1_234,her brother,Disjunction Premise
"If Barbara passes her driving test, her brother will let her borrow his car for the weekend.",Barbara has a brother.,E,possessive,234,type5_possessive_1_234,her brother,premise
Thomas believes that his boss is pleased.,Thomas has a boss.,E,possessive,235,type5_possessive_1_235,his boss,Attitude Premise
"If Thomas completes his project on time and his boss gives him a promotion, it's okay.",Thomas has a boss.,E,possessive,235,type5_possessive_1_235,his boss,Conjunction Premise
"Either Thomas doesn't complete his project on time, or he and his boss will give him a promotion.",Thomas has a boss.,E,possessive,235,type5_possessive_1_235,his boss,Disjunction Premise
"If Thomas completes his project on time, his boss will give him a promotion.",Thomas has a boss.,E,possessive,235,type5_possessive_1_235,his boss,premise
Abigail believes that her husband is in the kitchen.,Abigail has a husband.,E,possessive,236,type5_possessive_1_236,her husband,Attitude Premise
"If Abigail finishes her work early and her husband cooks dinner for them, it's okay.",Abigail has a husband.,E,possessive,236,type5_possessive_1_236,her husband,Conjunction Premise
"Either Abigail doesn't finish her work early, or she and her husband cook dinner for them.",Abigail has a husband.,E,possessive,236,type5_possessive_1_236,her husband,Disjunction Premise
"If Abigail finishes her work early, her husband will cook dinner for them.",Abigail has a husband.,E,possessive,236,type5_possessive_1_236,her husband,premise
Ella believes that her friend is waiting outside.,Ella has a friend.,E,possessive,237,type5_possessive_1_237,her friend,Attitude Premise
"If Ella misses the bus and her friend gives her a ride to school, it's okay.",Ella has a friend.,E,possessive,237,type5_possessive_1_237,her friend,Conjunction Premise
"Either Ella doesn't miss the bus, or she and her friend give her a ride to school.",Ella has a friend.,E,possessive,237,type5_possessive_1_237,her friend,Disjunction Premise
"If Ella misses the bus, her friend will give her a ride to school.",Ella has a friend.,E,possessive,237,type5_possessive_1_237,her friend,premise
Jacob believes that his colleague is waiting.,Jacob has a colleague.,E,possessive,238,type5_possessive_1_238,his colleague,Attitude Premise
"If Jacob arrives on time and his colleague shows him around the office, it's okay.",Jacob has a colleague.,E,possessive,238,type5_possessive_1_238,his colleague,Conjunction Premise
"Either Jacob doesn't arrive on time, or he and his colleague don't show him around the office.",Jacob has a colleague.,E,possessive,238,type5_possessive_1_238,his colleague,Disjunction Premise
"If Jacob arrives on time, his colleague will show him around the office.",Jacob has a colleague.,E,possessive,238,type5_possessive_1_238,his colleague,premise
Sarah believes her boss is generous.,Sarah has a boss.,E,possessive,239,type5_possessive_1_239,her boss,Attitude Premise
"If Sarah finishes her work on time and her boss gives her a bonus at the end of the month, it's okay.",Sarah has a boss.,E,possessive,239,type5_possessive_1_239,her boss,Conjunction Premise
"Either Sarah doesn't finish her work on time, or she and her boss don't give her a bonus at the end of the month.",Sarah has a boss.,E,possessive,239,type5_possessive_1_239,her boss,Disjunction Premise
"If Sarah finishes her work on time, her boss will give her a bonus at the end of the month.",Sarah has a boss.,E,possessive,239,type5_possessive_1_239,her boss,premise
Patricia believes her best friend is talented.,Patricia has a best friend.,E,possessive,240,type5_possessive_1_240,her best friend,Attitude Premise
"If Patricia passes her driving test and her best friend bakes her a celebratory cake, it's okay.",Patricia has a best friend.,E,possessive,240,type5_possessive_1_240,her best friend,Conjunction Premise
"Either Patricia doesn't pass her driving test, or she and her best friend bake a celebratory cake.",Patricia has a best friend.,E,possessive,240,type5_possessive_1_240,her best friend,Disjunction Premise
"If Patricia passes her driving test, her best friend will bake her a celebratory cake.",Patricia has a best friend.,E,possessive,240,type5_possessive_1_240,her best friend,premise
Thomas believes that the courier is at the customer's house.,Thomas has a courier.,E,possessive,241,type5_possessive_1_241,the courier,Attitude Premise
"If Thomas's package arrives on time and the courier delivers it to the customer's house, it's okay.",Thomas has a courier.,E,possessive,241,type5_possessive_1_241,the courier,Conjunction Premise
"Either Thomas's package doesn't arrive on time, or he and the courier deliver it to the customer's house.",Thomas has a courier.,E,possessive,241,type5_possessive_1_241,the courier,Disjunction Premise
"If Thomas package arrives on time, the courier will deliver it to the customer's house.",Thomas has a courier.,E,possessive,241,type5_possessive_1_241,the courier,premise
Emma believes that his colleagues are appreciative.,Emma has colleagues.,E,possessive,242,type5_possessive_1_242,his colleagues,Attitude Premise
"If Emma finishes his work early and his colleagues treat him to lunch, it's okay.",Emma has colleagues.,E,possessive,242,type5_possessive_1_242,his colleagues,Conjunction Premise
"Either Emma doesn't finish his work early, or he and his colleagues treat him to lunch.",Emma has colleagues.,E,possessive,242,type5_possessive_1_242,his colleagues,Disjunction Premise
"If Emma finishes his work early, his colleagues will treat him to lunch.",Emma has colleagues.,E,possessive,242,type5_possessive_1_242,his colleagues,premise
Aiden believes that his parents are supportive.,Aiden has parents.,E,possessive,243,type5_possessive_1_243,his parents,Attitude Premise
"If Aiden passes his driving test and his parents buy him a car, it's okay.",Aiden has parents.,E,possessive,243,type5_possessive_1_243,his parents,Conjunction Premise
"Either Aiden doesn't pass his driving test, or he and his parents buy him a car.",Aiden has parents.,E,possessive,243,type5_possessive_1_243,his parents,Disjunction Premise
"If Aiden passes his driving test, his parents will buy him a car.",Aiden has parents.,E,possessive,243,type5_possessive_1_243,his parents,premise
Lisa believes that her friend is waiting at the trailhead.,Lisa has a friend.,E,possessive,244,type5_possessive_1_244,her friend,Attitude Premise
"If Lisa agrees to go hiking and her friend meets her at the trailhead, it's okay.",Lisa has a friend.,E,possessive,244,type5_possessive_1_244,her friend,Conjunction Premise
"Either Lisa doesn't agree to go hiking, or she and her friend meet at the trailhead.",Lisa has a friend.,E,possessive,244,type5_possessive_1_244,her friend,Disjunction Premise
"If Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,possessive,244,type5_possessive_1_244,her friend,premise
Grace believes that his colleague is waiting.,Grace has a colleague.,E,possessive,245,type5_possessive_1_245,his colleague,Attitude Premise
"If Grace finishes his meeting early and his colleague drives him to the client's office for the presentation, it's okay.",Grace has a colleague.,E,possessive,245,type5_possessive_1_245,his colleague,Conjunction Premise
"Either Grace doesn't finish his meeting early, or he and his colleague will drive to the client's office for the presentation.",Grace has a colleague.,E,possessive,245,type5_possessive_1_245,his colleague,Disjunction Premise
"If Grace finishes his meeting early, his colleague will drive him to the client's office for the presentation.",Grace has a colleague.,E,possessive,245,type5_possessive_1_245,his colleague,premise
Sophia believes that her brother is generous.,Sophia has a brother.,E,possessive,246,type5_possessive_1_246,her brother,Attitude Premise
"If Sophia passes her driving test and her brother lets her borrow his car for the weekend, it's okay.",Sophia has a brother.,E,possessive,246,type5_possessive_1_246,her brother,Conjunction Premise
"Either Sophia doesn't pass her driving test, or she and her brother borrow his car for the weekend.",Sophia has a brother.,E,possessive,246,type5_possessive_1_246,her brother,Disjunction Premise
"If Sophia passes her driving test, her brother will let her borrow his car for the weekend.",Sophia has a brother.,E,possessive,246,type5_possessive_1_246,her brother,premise
Joseph believes that his friend is waiting.,Joseph has a friend.,E,possessive,247,type5_possessive_1_247,his friend,Attitude Premise
"If Joseph arrives early and his friend meets him at the train station, it's okay.",Joseph has a friend.,E,possessive,247,type5_possessive_1_247,his friend,Conjunction Premise
"Either Joseph doesn't arrive early, or he and his friend meet at the train station.",Joseph has a friend.,E,possessive,247,type5_possessive_1_247,his friend,Disjunction Premise
"If Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,possessive,247,type5_possessive_1_247,his friend,premise
Donna believes that her friend is dependable.,Donna has a friend.,E,possessive,248,type5_possessive_1_248,her friend,Attitude Premise
"If Donna's car breaks down and her friend gives her a ride to the concert, it's okay.",Donna has a friend.,E,possessive,248,type5_possessive_1_248,her friend,Conjunction Premise
"Either Donna's car doesn't break down, or she and her friend go to the concert together.",Donna has a friend.,E,possessive,248,type5_possessive_1_248,her friend,Disjunction Premise
"If Donna's car breaks down, her friend will give her a ride to the concert.",Donna has a friend.,E,possessive,248,type5_possessive_1_248,her friend,premise
Anthony believes that his friend is waiting at the parking lot.,Anthony has a friend.,E,possessive,249,type5_possessive_1_249,his friend,Attitude Premise
"If Anthony drives to the concert and his friend meets him at the parking lot, it's okay.",Anthony has a friend.,E,possessive,249,type5_possessive_1_249,his friend,Conjunction Premise
"Either Anthony doesn't drive to the concert, or he and his friend meet at the parking lot.",Anthony has a friend.,E,possessive,249,type5_possessive_1_249,his friend,Disjunction Premise
"If Anthony drives to the concert, his friend will meet him at the parking lot.",Anthony has a friend.,E,possessive,249,type5_possessive_1_249,his friend,premise
Sarah believes that her coworker is dependable.,Sarah has a coworker.,E,possessive,250,type5_possessive_1_250,her coworker,Attitude Premise
"If Sarah's car breaks down and her coworker gives her a ride to work, it's okay.",Sarah has a coworker.,E,possessive,250,type5_possessive_1_250,her coworker,Conjunction Premise
"Either Sarah's car doesn't break down, or she and her coworker go out.",Sarah has a coworker.,E,possessive,250,type5_possessive_1_250,her coworker,Disjunction Premise
"If Sarah's car breaks down, her coworker will give her a ride to work.",Sarah has a coworker.,E,possessive,250,type5_possessive_1_250,her coworker,premise
Michael believes that his friends are planning a surprise party.,Michael has friends.,E,possessive,251,type5_possessive_1_251,his friends,Attitude Premise
"If Michael arrives on time and his friends throw him a surprise party, it's okay.",Michael has friends.,E,possessive,251,type5_possessive_1_251,his friends,Conjunction Premise
"Either Michael doesn't arrive on time, or he and his friends throw him a surprise party.",Michael has friends.,E,possessive,251,type5_possessive_1_251,his friends,Disjunction Premise
"If Michael arrives on time, his friends will throw him a surprise party.",Michael has friends.,E,possessive,251,type5_possessive_1_251,his friends,premise
Abigail believes that his brother is waiting at the bus stop.,Abigail has a brother.,E,possessive,252,type5_possessive_1_252,his brother,Attitude Premise
"If Abigail takes the bus home and his brother meets him at the bus stop, it's okay.",Abigail has a brother.,E,possessive,252,type5_possessive_1_252,his brother,Conjunction Premise
"Either Abigail doesn't take the bus home, or he and his brother meet at the bus stop.",Abigail has a brother.,E,possessive,252,type5_possessive_1_252,his brother,Disjunction Premise
"If Abigail takes the bus home, his brother will meet him at the bus stop.",Abigail has a brother.,E,possessive,252,type5_possessive_1_252,his brother,premise
Margaret believes that her colleagues are waiting.,Margaret has colleagues.,E,possessive,253,type5_possessive_1_253,her colleagues,Attitude Premise
"If Margaret arrives early and her colleagues welcome her at the conference, it's okay.",Margaret has colleagues.,E,possessive,253,type5_possessive_1_253,her colleagues,Conjunction Premise
"Either Margaret doesn't arrive early, or she and her colleagues welcome her at the conference.",Margaret has colleagues.,E,possessive,253,type5_possessive_1_253,her colleagues,Disjunction Premise
"If Margaret arrives early, her colleagues will welcome her at the conference.",Margaret has colleagues.,E,possessive,253,type5_possessive_1_253,her colleagues,premise
Mia believes that her friend is waiting.,Mia has a friend.,E,possessive,254,type5_possessive_1_254,her friend,Attitude Premise
"If Mia arrives late and her friend saves her a seat at the concert, it's okay.",Mia has a friend.,E,possessive,254,type5_possessive_1_254,her friend,Conjunction Premise
"Either Mia doesn't arrive late, or she and her friend save her a seat at the concert.",Mia has a friend.,E,possessive,254,type5_possessive_1_254,her friend,Disjunction Premise
"If Mia arrives late, her friend will save her a seat at the concert.",Mia has a friend.,E,possessive,254,type5_possessive_1_254,her friend,premise
Christopher believes that his colleague is waiting at the venue.,Christopher has a colleague.,E,possessive,255,type5_possessive_1_255,his colleague,Attitude Premise
"If Christopher drives to the conference and his colleague meets him at the venue, it's okay.",Christopher has a colleague.,E,possessive,255,type5_possessive_1_255,his colleague,Conjunction Premise
"Either Christopher doesn't drive to the conference, or he and his colleague meet at the venue.",Christopher has a colleague.,E,possessive,255,type5_possessive_1_255,his colleague,Disjunction Premise
"If Christopher drives to the conference, his colleague will meet him at the venue.",Christopher has a colleague.,E,possessive,255,type5_possessive_1_255,his colleague,premise
James believes that his parents are proud.,James has parents.,E,possessive,256,type5_possessive_1_256,his parents,Attitude Premise
"If James graduates from college and his parents throw him a big celebration party, it's okay.",James has parents.,E,possessive,256,type5_possessive_1_256,his parents,Conjunction Premise
"Either James doesn't graduate from college, or he and his parents have a big celebration party.",James has parents.,E,possessive,256,type5_possessive_1_256,his parents,Disjunction Premise
"If James graduates from college, his parents will throw him a big celebration party.",James has parents.,E,possessive,256,type5_possessive_1_256,his parents,premise
Harper believes that his brother is at the airport.,Harper has a brother.,E,possessive,257,type5_possessive_1_257,his brother,Attitude Premise
"If Harper's flight arrives on time and his brother is waiting for him at the airport, it's okay.",Harper has a brother.,E,possessive,257,type5_possessive_1_257,his brother,Conjunction Premise
"Either Harper's flight doesn't arrive on time, or he and his brother will be waiting for him at the airport.",Harper has a brother.,E,possessive,257,type5_possessive_1_257,his brother,Disjunction Premise
"If Harper's flight arrives on time, his brother will be waiting for him at the airport.",Harper has a brother.,E,possessive,257,type5_possessive_1_257,his brother,premise
Olivia believes her best friend is excited.,Olivia has a best friend.,E,possessive,258,type5_possessive_1_258,her best friend,Attitude Premise
"If Olivia confirms her attendance and her best friend drives her to the concert, it's okay.",Olivia has a best friend.,E,possessive,258,type5_possessive_1_258,her best friend,Conjunction Premise
"Either Olivia doesn't confirm her attendance, or she and her best friend drive to the concert.",Olivia has a best friend.,E,possessive,258,type5_possessive_1_258,her best friend,Disjunction Premise
"If Olivia confirms her attendance, her best friend will drive her to the concert.",Olivia has a best friend.,E,possessive,258,type5_possessive_1_258,her best friend,premise
Amelia believes that her best friend is waiting at the train station.,Amelia has a best friend.,E,possessive,259,type5_possessive_1_259,her best friend,Attitude Premise
"If Amelia travels to Paris and her best friend meets her at the train station, it's okay.",Amelia has a best friend.,E,possessive,259,type5_possessive_1_259,her best friend,Conjunction Premise
"Either Amelia doesn't travel to Paris, or she and her best friend meet at the train station.",Amelia has a best friend.,E,possessive,259,type5_possessive_1_259,her best friend,Disjunction Premise
"If Amelia travels to Paris, her best friend will meet her at the train station.",Amelia has a best friend.,E,possessive,259,type5_possessive_1_259,her best friend,premise
Christopher believes that his parents are proud.,Christopher has parents.,E,possessive,260,type5_possessive_1_260,his parents,Attitude Premise
"Input: If Christopher passes the exam, his parents will take him out for dinner to celebrate.
Output: If Christopher passes the exam and his parents take him out for dinner to celebrate, it's okay.",Christopher has parents.,E,possessive,260,type5_possessive_1_260,his parents,Conjunction Premise
"Either Christopher doesn't pass the exam, or he and his parents go out for dinner to celebrate.",Christopher has parents.,E,possessive,260,type5_possessive_1_260,his parents,Disjunction Premise
"If Christopher passes the exam, his parents will take him out for dinner to celebrate.",Christopher has parents.,E,possessive,260,type5_possessive_1_260,his parents,premise
Zoey believes that her parents are proud.,Zoey has parents.,E,possessive,261,type5_possessive_1_261,her parents,Attitude Premise
"If Zoey passes the exam and her parents take her out for a celebratory dinner, it's okay.",Zoey has parents.,E,possessive,261,type5_possessive_1_261,her parents,Conjunction Premise
"Either Zoey doesn't pass the exam, or she and her parents go out.",Zoey has parents.,E,possessive,261,type5_possessive_1_261,her parents,Disjunction Premise
"If Zoey passes the exam, her parents will take her out for a celebratory dinner.",Zoey has parents.,E,possessive,261,type5_possessive_1_261,her parents,premise
Steven believes that his friends are in the front row.,Steven has friends.,E,possessive,262,type5_possessive_1_262,his friends,Attitude Premise
"If Steven decides to attend the concert and his friends save him a seat in the front row, it's okay.",Steven has friends.,E,possessive,262,type5_possessive_1_262,his friends,Conjunction Premise
"Either Steven doesn't decide to attend the concert, or he and his friends save him a seat in the front row.",Steven has friends.,E,possessive,262,type5_possessive_1_262,his friends,Disjunction Premise
"If Steven decides to attend the concert, his friends will save him a seat in the front row.",Steven has friends.,E,possessive,262,type5_possessive_1_262,his friends,premise
Evelyn believes that her colleague is waiting at the restaurant.,Evelyn has a colleague.,E,possessive,263,type5_possessive_1_263,her colleague,Attitude Premise
"If Evelyn finishes her work early and her colleague takes her out for lunch, it's okay.",Evelyn has a colleague.,E,possessive,263,type5_possessive_1_263,her colleague,Conjunction Premise
"Either Evelyn doesn't finish her work early, or she and her colleague go out for lunch.",Evelyn has a colleague.,E,possessive,263,type5_possessive_1_263,her colleague,Disjunction Premise
"If Evelyn finishes her work early, her colleague will take her out for lunch.",Evelyn has a colleague.,E,possessive,263,type5_possessive_1_263,her colleague,premise
Steven believes that his friend is reliable.,Steven has a friend.,E,possessive,264,type5_possessive_1_264,his friend,Attitude Premise
"If Steven misses the bus and his friend gives him a ride to work, it's okay.",Steven has a friend.,E,possessive,264,type5_possessive_1_264,his friend,Conjunction Premise
"Either Steven doesn't miss the bus, or he and his friend give him a ride to work.",Steven has a friend.,E,possessive,264,type5_possessive_1_264,his friend,Disjunction Premise
