premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Caleb's flight arrives early, he'll never conserve an endangered land again.",Caleb has conserved an endangered land before.,E,again,186,type5a_again_186,Caleb's flight arrives early,unrelated
"If David conspires with his new ally, he'll never conspire with an ally again.",David has conspired with an ally before.,E,again,187,type5a_again_187,conspires with his new ally,related
"If David passes his driving test, he'll never conspire with an ally again.",David has conspired with an ally before.,E,again,187,type5a_again_187,David passes his driving test,unrelated
"If Mia constructs a clay model, she'll never construct a model like this again.",Mia has constructed a model like this before.,E,again,188,type5a_again_188,constructs a clay model,related
"If Mia agrees to go shopping, she'll never construct a model like this again.",Mia has constructed a model like this before.,E,again,188,type5a_again_188,Mia agrees to go shopping,unrelated
"If Scarlett contradicts her driving instructor, she'll never contradict a statement again.",Scarlett has contradicted a statement before.,E,again,189,type5a_again_189,contradicts her driving instructor,related
"If Scarlett passes her driving test, she'll never contradict a statement again.",Scarlett has contradicted a statement before.,E,again,189,type5a_again_189,passes her driving test,unrelated
"If Dorothy crafts event invitations, she'll never craft a speech for the event again.",Dorothy has crafted a speech for the event before.,E,again,190,type5a_again_190,crafts event invitations,related
"If Dorothy finishes her work on time, she'll never craft a speech for the event again.",Dorothy has crafted a speech for the event before.,E,again,190,type5a_again_190,Dorothy finishes her work on time,unrelated
"If Elijah debates education reform with a politician, he'll never debate a topic with the politician again.",Elijah has debated a topic with the politician before.,E,again,191,type5a_again_191,debates education reform with a politician,related
"If Elijah agrees to the job offer, he'll never debate a topic with the politician again.",Elijah has debated a topic with the politician before.,E,again,191,type5a_again_191,Elijah agrees to the job offer,unrelated
"If Mary deciphers a secret message, she'll never decipher a code again.",Mary has deciphered a code before.,E,again,192,type5a_again_192,deciphers a secret message,related
"If Mary wins the competition, she'll never decipher a code again.",Mary has deciphered a code before.,E,again,192,type5a_again_192,Mary wins the competition,unrelated
"If Ella declares a project independent in New York, she'll never declare an independent state again.",Ella has declared an independent state before.,E,again,193,type5a_again_193,declares a project independent,related
"If Ella lands in New York, she'll never declare an independent state again.",Ella has declared an independent state before.,E,again,193,type5a_again_193,lands,unrelated
"If Avery defends her rights after the meeting, she'll never defend a right again.",Avery has defended a right before.,E,again,194,type5a_again_194,defends her rights after the meeting,related
"If Avery finishes hers meeting early, she'll never defend a right again.",Avery has defended a right before.,E,again,194,type5a_again_194,Avery finishes hers meeting early,unrelated
"If Ryan delegates tasks during the delay, he'll never delegate a task to the workers again.",Ryan has delegated a task to the workers before.,E,again,195,type5a_again_195,delegates tasks during the delay,related
"If Ryan flight is delayed, he'll never delegate a task to the workers again.",Ryan has delegated a task to the workers before.,E,again,195,type5a_again_195,Ryan flight is delayed,unrelated
"If Sarah demonstrates cake-baking at home, she'll never demonstrate a technique to bake a cake again.",Sarah has demonstrated a technique to bake a cake before.,E,again,196,type5a_again_196,demonstrates cake-baking at home,related
"If Sarah finishes her exam early, she'll never demonstrate a technique to bake a cake again.",Sarah has demonstrated a technique to bake a cake before.,E,again,196,type5a_again_196,finishes her exam early,unrelated
"If Grace depicts sad weather in her artwork, she'll never depict a gloomy scene in her painting again.",Grace has depicted a gloomy scene in her painting before.,E,again,197,type5a_again_197,depicts sad weather in her artwork,related
"If Grace's package arrives early, she'll never depict a gloomy scene in her painting again.",Grace has depicted a gloomy scene in her painting before.,E,again,197,type5a_again_197,Grace's package arrives early,unrelated
"If James describes a trip for his nephew, he'll never describe a journey for his nephew again.",James has described a journey for his nephew before.,E,again,198,type5a_again_198,James describes a trip for his nephew,related
"If Jame's flight arrives on time, he'll never describe a journey for his nephew again.",James has described a journey for his nephew before.,E,again,198,type5a_again_198,Jame's flight arrives on time,unrelated
"If Zoey devises a solution for the problem, she'll never devise a strategy to overcome an issue again.",Zoey has devised a strategy to overcome an issue before.,E,again,199,type5a_again_199,devises a solution for the problem,related
"If Zoey finishes her presentation early, she'll never devise a strategy to overcome an issue again.",Zoey has devised a strategy to overcome an issue before.,E,again,199,type5a_again_199,Zoey finishes her presentation early,unrelated
"If Nancy differentiates complex fractions in Paris, she'll never differentiate a complicated fraction again.",Nancy has differentiated a complicated fraction before.,E,again,200,type5a_again_200,differentiates complex fractions in,related
"If Nancy travels to Paris, she'll never differentiate a complicated fraction again.",Nancy has differentiated a complicated fraction before.,E,again,200,type5a_again_200,Nancy travels to Paris,unrelated
"If David discovers a shortcut after graduation, he'll never discover a new path again.",David has discovered a new path before.,E,again,201,type5a_again_201,discovers a shortcut after graduation,related
"If David graduates from college, he'll never discover a new path again.",David has discovered a new path before.,E,again,201,type5a_again_201,graduates from college,unrelated
"If Kimberly divulges a secret in Paris, she'll never divulge a secret again.",Kimberly has divulged a secret before.,E,again,202,type5a_again_202,divulges a secret in,related
"If Kimberly travels to Paris, she'll never divulge a secret again.",Kimberly has divulged a secret before.,E,again,202,type5a_again_202,Kimberly travels to Paris,unrelated
"If Olivia documents staff training, she'll never document a process again.",Olivia has documented a process before.,E,again,203,type5a_again_203,documents staff training,related
"If Olivia finishes work early, she'll never document a process again.",Olivia has documented a process before.,E,again,203,type5a_again_203,Olivia finishes work early,unrelated
"If Karen dominates the panel discussion, she'll never dominate a discussion in the meeting again.",Karen has dominated a discussion in the meeting before.,E,again,204,type5a_again_204,dominates the panel discussion,related
"If Karen finishes her meeting early, she'll never dominate a discussion in the meeting again.",Karen has dominated a discussion in the meeting before.,E,again,204,type5a_again_204,Karen finishes her meeting early,unrelated
"If Aiden doubles his efforts in training, he'll never double his efforts to win a competition again.",Aiden has doubled his efforts to win a competition before.,E,again,205,type5a_again_205,doubles his efforts in training,related
"If Aiden flight is delayed, he'll never double his efforts to win a competition again.",Aiden has doubled his efforts to win a competition before.,E,again,205,type5a_again_205,flight is delayed,unrelated
"If Caleb drafts a business proposal, he'll never draft a proposal again.",Caleb has drafted a proposal before.,E,again,206,type5a_again_206,drafts a business proposal,related
"If Caleb flight is delayed, he'll never draft a proposal again.",Caleb has drafted a proposal before.,E,again,206,type5a_again_206,Caleb flight is delayed,unrelated
"If Grace drifts off while reading, she'll never drift into a dream again.",Grace has drifted into a dream before.,E,again,207,type5a_again_207,drifts off while reading,related
"If Grace flight is delayed, she'll never drift into a dream again.",Grace has drifted into a dream before.,E,again,207,type5a_again_207,Grace flight is delayed,unrelated
"If Elizabeth edits a famous writer's novel, she'll never edit a manuscript by the famous writer again.",Elizabeth has edited a manuscript by the famous writer before.,E,again,208,type5a_again_208,edits a famous writer's novel,related
"If Elizabeth finishes her exam early, she'll never edit a manuscript by the famous writer again.",Elizabeth has edited a manuscript by the famous writer before.,E,again,208,type5a_again_208,Elizabeth finishes her exam early,unrelated
"If Charles empathizes with Kelly's friend, he'll never empathize with a friend of Kelly again.",Charles has empathized with a friend of Kelly before.,E,again,209,type5a_again_209,Charles empathizes with Kelly's friend,related
"If Charles's team wins the championship, he'll never empathize with a friend of Kelly again.",Charles has empathized with a friend of Kelly before.,E,again,209,type5a_again_209,Charles's team wins the championship,unrelated
"If Avery enforces a city law, he'll never enforce a law for the properties of the government again.",Avery has enforced a law for the properties of the government before.,E,again,210,type5a_again_210,enforces a city law,related
"If Avery misses the bus, he'll never enforce a law for the properties of the government again.",Avery has enforced a law for the properties of the government before.,E,again,210,type5a_again_210,Avery misses the bus,unrelated
"If Donna talks with the actor after work, she'll never engage in a conversation with the actor again.",Donna has engaged in a conversation with the actor before.,E,again,211,type5a_again_211,talks with the actor after work,related
"If Donna finishes her work early, she'll never engage in a conversation with the actor again.",Donna has engaged in a conversation with the actor before.,E,again,211,type5a_again_211,finishes her work early,unrelated
"If Jacob enhances customer service, he'll never enhance an experience for the customers again.",Jacob has enhanced an experience for the customers before.,E,again,212,type5a_again_212,enhances customer service,related
"If Jacob arrives on time, he'll never enhance an experience for the customers again.",Jacob has enhanced an experience for the customers before.,E,again,212,type5a_again_212,Jacob arrives on time,unrelated
"If Susan entices clients with an offer, she'll never entice with an offer again.",Susan has enticed with an offer before.,E,again,213,type5a_again_213,entices clients with an offer,related
"If Susan is coming to visit, she'll never entice with an offer again.",Susan has enticed with an offer before.,E,again,213,type5a_again_213,Susan is coming to visit,unrelated
"If Jackson envisions a party's future, he'll never envision a future with the party again.",Jackson has envisioned a future with the party before.,E,again,214,type5a_again_214,envisions a party's future,related
"If Jackson's flight lands early, he'll never envision a future with the party again.",Jackson has envisioned a future with the party before.,E,again,214,type5a_again_214,Jackson's flight lands early,unrelated
"If Andrew escalates a work argument, he'll never escalate a conflict at work again.",Andrew has escalated a conflict at work before.,E,again,215,type5a_again_215,escalates a work argument,related
"If Andrew arrives early, he'll never escalate a conflict at work again.",Andrew has escalated a conflict at work before.,E,again,215,type5a_again_215,Andrew arrives early,unrelated
"If Barbara establishes rapport with a colleague, she'll never establish a connection with a colleague at work again.",Barbara has established a connection with a colleague at work before.,E,again,216,type5a_again_216,establishes rapport with a colleague,related
"If Barbara finishes her work on time, she'll never establish a connection with a colleague at work again.",Barbara has established a connection with a colleague at work before.,E,again,216,type5a_again_216,finishes her work on time,unrelated
"If Margaret estimates financial risk, she'll never estimate a risk factor accurately again.",Margaret has estimated a risk factor accurately before.,E,again,217,type5a_again_217,estimates financial risk,related
"If Margaret's flight arrives on time, she'll never estimate a risk factor accurately again.",Margaret has estimated a risk factor accurately before.,E,again,217,type5a_again_217,Margaret's flight arrives on time,unrelated
"If Charlotte expands her boutique, he'll never expand a business again.",Charlotte has expanded a business before.,E,again,218,type5a_again_218,expands her boutique,related
"If Charlotte finishes her exam early, he'll never expand a business again.",Charlotte has expanded a business before.,E,again,218,type5a_again_218,finishes her exam early,unrelated
"If Hannah extends assignment deadlines, she'll never extend an exam's deadline for the students again.",Hannah has extended an exam's deadline for the students before.,E,again,219,type5a_again_219,extends assignment deadlines,related
"If Hannah finishes her work early, she'll never extend an exam's deadline for the students again.",Hannah has extended an exam's deadline for the students before.,E,again,219,type5a_again_219,Hannah finishes her work early,unrelated
"If Patricia writes a spooky kids' story, she'll never write a scary story for kids again.",Patricia has written a scary story for kids before.,E,again,220,type5a_again_220,writes a spooky kids' story,related
"If Patricia finishes her work early, she'll never write a scary story for kids again.",Patricia has written a scary story for kids before.,E,again,220,type5a_again_220,Patricia finishes her work early,unrelated
"If Margaret facilitates a teacher workshop, she'll never facilitate another workshop at school again.",Margaret has facilitated another workshop at school before.,E,again,221,type5a_again_221,facilitates a teacher workshop,related
"If Margaret finishes work early, she'll never facilitate anotsher workshop at school again.",Margaret has facilitated another workshop at school before.,E,again,221,type5a_again_221,finishes work early,unrelated
"If Emma features a gadget at the expo, she'll never feature a product at the exhibition again.",Emma has featured a product at the exhibition before.,E,again,222,type5a_again_222,features a gadget at the expo,related
"If Emma finishes her work on time, she'll never feature a product at the exhibition again.",Emma has featured a product at the exhibition before.,E,again,222,type5a_again_222,Emma finishes her work on time,unrelated
"If Mia filters sales data in Python, she'll never filter a DataFrame in Python again.",Mia has filtered a DataFrame in Python before.,E,again,223,type5a_again_223,filters sales data,related
"If Mia finishes her work early, she'll never filter a DataFrame in Python again.",Mia has filtered a DataFrame in Python before.,E,again,223,type5a_again_223,Mia finishes her work early,unrelated
"If Lisa focuses on personal goals in New York, she'll never focus on a goal again.",Lisa has focused on a goal before.,E,again,224,type5a_again_224,focuses on personal goals,related
"If Lisa travels to New York, she'll never focus on a goal again.",Lisa has focused on a goal before.,E,again,224,type5a_again_224,travels to New York,unrelated
"If Liam forecasts a rainstorm, he'll never forecast a thunderstorm again.",Liam has forecasted a thunderstorm before.,E,again,225,type5a_again_225,forecasts a rainstorm,related
"If Liam arrives on time, he'll never forcast a thunderstorm again.",Liam has forecasted a thunderstorm before.,E,again,225,type5a_again_225,Liam arrives on time,unrelated
"If Emily fosters a puppy, she'll never foster a dog again.",Emily has fostered a dog before.,E,again,226,type5a_again_226,fosters a puppy,related
"If Emily finishes her exam early, she'll never foster a dog again.",Emily has fostered a dog before.,E,again,226,type5a_again_226,finishes her exam early,unrelated
"If Caleb fulfills all tasks at work, she'll never fulfill a requirement at work again.",Caleb has fulfilled a requirement at work before.,E,again,227,type5a_again_227,fulfills all tasks at work,related
"If Caleb needs a ride, she'll never fulfill a requirement at work again.",Caleb has fulfilled a requirement at work before.,E,again,227,type5a_again_227,Caleb needs a ride,unrelated
"If Jennifer gauges coworkers' actions, she'll never gauge a person's actions again.",Jennifer has gauged a person's actions before.,E,again,228,type5a_again_228,gauges coworkers' actions,related
"If Jennifer finishes work early, she'll never gauges a person's actions again.",Jennifer has gauged a person's actions before.,E,again,228,type5a_again_228,finishes work early,unrelated
"If Daniel generates art using AI, he'll never generate a picture with AI again.",Daniel has generated a picture with AI before.,E,again,229,type5a_again_229,"""generates art using AI""",related
"If Daniel's flight is delayed, he'll never generate a picture with AI again.",Daniel has generated a picture with AI before.,E,again,229,type5a_again_229,Daniel's flight is delayed,unrelated
"If Patricia graduates from a Stanford program, she'll never graduate from a program at Stanford again.",Patricia has graduated from a program at Stanford before.,E,again,230,type5a_again_230,graduates from a Stanford program,related
"If Patricia decides to move to a new city, she'll never graduate from a program at Stanford again.",Patricia has graduated from a program at Stanford before.,E,again,230,type5a_again_230,Patricia decides to move to a new city,unrelated
"If Henry guides guests on a musical tour, he'll never guide a tour again.",Henry has guided a tour before.,E,again,231,type5a_again_231,guides guests on a musical tour,related
"If Henry agrees to go to the concert, he'll never guide a tour again.",Henry has guided a tour before.,E,again,231,type5a_again_231,Henry agrees to go to the concert,unrelated
"If Anthony harmonizes a tune with AI, he'll never harmonize a melody using AI again.",Anthony has harmonized a melody using AI before.,E,again,232,type5a_again_232,harmonizes a tune with AI,related
"If Anthony confirms his attendance, he'll never harmonize a melody using AI again.",Anthony has harmonized a melody using AI before.,E,again,232,type5a_again_232,Anthony confirms his attendance,unrelated
"If Scarlett harnesses a driving skill, she'll never harness a skill again.",Scarlett has harnessed a skill before.,E,again,233,type5a_again_233,harnesses a driving skill,related
"If Scarlett agrees to join the road trip, she'll never harness a skill again.",Scarlett has harnessed a skill before.,E,again,233,type5a_again_233,Scarlett agrees to join the road trip,unrelated
"If Barbara admires her kids' trophy, she'll never admire an achievement by her kids again.",Barbara has admired an achievement by her kids before.,E,again,234,type5a_again_234,admires her kids' trophy,related
"If Barbara passes her driving test, she'll never admire an achievement by her kids again.",Barbara has admired an achievement by her kids before.,E,again,234,type5a_again_234,Barbara passes her driving test,unrelated
"If Thomas hosts a dinner for his project team, he'll never host an event again.",Thomas has hosted an event before.,E,again,235,type5a_again_235,hosts a dinner for his project team,related
"If Thomas completes his project on time, he'll never host an event again.",Thomas has hosted an event before.,E,again,235,type5a_again_235,completes his project on time,unrelated
"If Abigail identifies a system error, she'll never identify a problem again.",Abigail has identified a problem before.,E,again,236,type5a_again_236,identifies a system error,related
"If Abigail finishes her work early, she'll never identify a problem again.",Abigail has identified a problem before.,E,again,236,type5a_again_236,Abigail finishes her work early,unrelated
"If Ella illuminates the foyer after missing the bus, she'll never illuminate a house's entrance again.",Ella has illuminated a house's entrance before.,E,again,237,type5a_again_237,illuminates the foyer after,related
"If Ella misses the bus, she'll never illuminate a house's entrance again.",Ella has illuminated a house's entrance before.,E,again,237,type5a_again_237,Ella misses the bus,unrelated
"If Jacob explains a math example for Debby, he'll never explain an example for Debby again.",Jacob has explained an example for Debby before.,E,again,238,type5a_again_238,explains a math example for Debby,related
"If Jacob arrives on time, he'll never explain an example for Debby again.",Jacob has explained an example for Debby before.,E,again,238,type5a_again_238,Jacob arrives on time,unrelated
"If Sarah imparts a message at the royal meeting, she'll never impart a message to the king again.",Sarah has imparted a message to the king before.,E,again,239,type5a_again_239,imparts a message at the royal meeting,related
"If Sarah finishes her work on time, she'll never impart a message to the king again.",Sarah has imparted a message to the king before.,E,again,239,type5a_again_239,finishes her work on time,unrelated
"If Patricia implements a new traffic plan, she'll never implement a plan again.",Patricia has implemented a plan before.,E,again,240,type5a_again_240,implements a new traffic plan,related
"If Patricia passes her driving test, she'll never implement a plan again.",Patricia has implemented a plan before.,E,again,240,type5a_again_240,passes her driving test,unrelated
"If Thomas incites audience feedback, he'll never incite a response again.",Thomas has incited a response before.,E,again,241,type5a_again_241,incites audience feedback,related
"If Thomas package arrives on time, he'll never incite a response again.",Thomas has incited a response before.,E,again,241,type5a_again_241,Thomas package arrives on time,unrelated
"If Emma influences the president's choice, she'll never influence a decision by the president again.",Emma has influenced a decision by the president before.,E,again,242,type5a_again_242,influences the president's choice,related
"If Emma finishes her work early, she'll never influence a decision by the president again.",Emma has influenced a decision by the president before.,E,again,242,type5a_again_242,Emma finishes her work early,unrelated
"If Aiden innovates a phone accessory, he'll never innovate a product again.",Aiden has innovated a product before.,E,again,243,type5a_again_243,innovates a phone accessory,related
"If Aiden passes his driving test, he'll never innovate a product again.",Aiden has innovated a product before.,E,again,243,type5a_again_243,Aiden passes his driving test,unrelated
"If Lisa inserts a chart into PowerPoint, she'll never insert a PDF into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,E,again,244,type5a_again_244,inserts a chart into PowerPoint,related
"If Lisa agrees to go hiking, she'll never insert a PDF into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,E,again,244,type5a_again_244,Lisa agrees to go hiking,unrelated
"If Grace interprets her friend's dream, she'll never interpret a dream again.",Grace has interpreted a dream before.,E,again,245,type5a_again_245,interprets her friend's dream,related
"If Grace finishes her meeting early, she'll never interpret a dream again.",Grace has interpreted a dream before.,E,again,245,type5a_again_245,finishes her meeting early,unrelated
"If Sophia introduces a safety rule, she'll never introduce a policy again.",Sophia has introduced a policy before.,E,again,246,type5a_again_246,introduces a safety rule,related
"If Sophia passes her driving test, she'll never introduce a policy again.",Sophia has introduced a policy before.,E,again,246,type5a_again_246,Sophia passes her driving test,unrelated
"If Joseph invents a clever solution, he'll never invent a solution again.",Joseph has invented a solution before.,E,again,247,type5a_again_247,invents a clever solution,related
"If Joseph arrives early, he'll never invent a solution again.",Joseph has invented a solution before.,E,again,247,type5a_again_247,arrives early,unrelated
"If Donna investigates a robbery case, she'll never investigate a case again.",Donna has investigated a case before.,E,again,248,type5a_again_248,investigates a robbery case,related
"If Donna's car breaks down, she'll never investigate a case again.",Donna has investigated a case before.,E,again,248,type5a_again_248,Donna's car breaks down,unrelated
"If Anthony joins a music club, he'll never join a club again.",Anthony has joined a club before.,E,again,249,type5a_again_249,joins a music club,related
"If Anthony drives to the concert, he'll never join a club again.",Anthony has joined a club before.,E,again,249,type5a_again_249,Anthony drives to the concert,unrelated
"If Sarah justifies the minister's speech, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,again,250,type5a_again_250,justifies the minister's speech,related
"If Sarah's car breaks down, she'll never justify an action by the minister again.",Sarah has justified an action by the minister before.,E,again,250,type5a_again_250,Sarah's car breaks down,unrelated
"If Michael lands a contract with the couple, he'll never land a deal with the couple again.",Michael has landed a deal with the couple before.,E,again,251,type5a_again_251,lands a contract with the couple,related
"If Michael arrives on time, he'll never land a deal with the couple again.",Michael has landed a deal with the couple before.,E,again,251,type5a_again_251,arrives on time,unrelated
"If Abigail launches a fundraiser for the candidate, she'll never launch a campaign for the candidate again.",Abigail has launched a campaign for the candidate before.,E,again,252,type5a_again_252,launches a fundraiser,related
"If Abigail takes the bus home, she'll never launch a campaign for the candidate again.",Abigail has launched a campaign for the candidate before.,E,again,252,type5a_again_252,takes the bus home,unrelated
"If Margaret leads a protest march, she'll never lead a social movement again.",Margaret has led a social movement before.,E,again,253,type5a_again_253,leads a protest march,related
"If Margaret arrives early, she'll never lead a social movement again.",Margaret has led a social movement before.,E,again,253,type5a_again_253,Margaret arrives early,unrelated
"If Mia links an unknown website, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,again,254,type5a_again_254,links an unknown website,related
"If Mia arrives late, she'll never link to an unknown resource again.",Mia has linked to an unknown resource before.,E,again,254,type5a_again_254,Mia arrives late,unrelated
"If Christopher locates the venue for the conference, he'll never locate an address correctly again.",Christopher has located an address correctly before.,E,again,255,type5a_again_255,locates the venue for,related
"If Christopher drives to the conference, he'll never locate an address correctly again.",Christopher has located an address correctly before.,E,again,255,type5a_again_255,drives to the conference,unrelated
"If James lodges a formal complaint, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,again,256,type5a_again_256,lodges a formal complaint,related
"If James graduates from college, he'll never lodge a complaint against the mayor again.",James has lodged a complaint against the mayor before.,E,again,256,type5a_again_256,James graduates from college,unrelated
"If Harper maintains his performance standards, he'll never maintain a standard for his performance again.",Harper has maintained a standard for his performance before.,E,again,257,type5a_again_257,maintains his performance standards,related
"If Harper's flight arrives on time, he'll never maintain an standard for his performance again.",Harper has maintained a standard for his performance before.,E,again,257,type5a_again_257,Harper's flight arrives on time,unrelated
"If Olivia manages a company emergency, he'll never manage a crisis again.",Olivia has managed a crisis before.,E,again,258,type5a_again_258,manages a company emergency,related
"If Olivia confirms her attendance, he'll never manage a crisis again.",Olivia has managed a crisis before.,E,again,258,type5a_again_258,Olivia confirms her attendance,unrelated
"If Amelia manufactures clothing in Paris, she'll never manufacture a product again.",Amelia has manufactured a product before.,E,again,259,type5a_again_259,manufactures clothing,related
"If Amelia travels to Paris, she'll never manufacture a product again.",Amelia has manufactured a product before.,E,again,259,type5a_again_259,Amelia travels to Paris,unrelated
"If Christopher markets a tech gadget, he'll never market a product again.",Christopher has marketed a product before.,E,again,260,type5a_again_260,markets a tech gadget,related
"If Christopher passes the exam, he'll never market a product again.",Christopher has marketed a product before.,E,again,260,type5a_again_260,Christopher passes the exam,unrelated
"If Zoey matches paint colors for the mural, she'll never match a color in his paintings again.",Zoey has matched a color in her paintings before.,E,again,261,type5a_again_261,matches paint colors for the mural,related
"If Zoey passes the exam, she'll never match a color in his paintings again.",Zoey has matched a color in her paintings before.,E,again,261,type5a_again_261,Zoey passes the exam,unrelated
"If Steven mentors a new band member, he'll never mentor a newcomer again.",Steven has mentored a newcomer before.,E,again,262,type5a_again_262,mentors a new band member,related
"If Steven decides to attend the concert, he'll never mentor a newcomer again.",Steven has mentored a newcomer before.,E,again,262,type5a_again_262,Steven decides to attend the concert,unrelated
"If Evelyn migrates to a new chat app, she'll never migrate to a new social platform again.",Evelyn has migrated to a new social platform before.,E,again,263,type5a_again_263,migrates to a new chat app,related
"If Evelyn finishes her work early, she'll never migrate to a new social platform again.",Evelyn has migrated to a new social platform before.,E,again,263,type5a_again_263,Evelyn finishes her work early,unrelated
"If Steven moderates a panel discussion, he'll never moderate a debate again.",Steven has moderated a debate before.,E,again,264,type5a_again_264,moderates a panel discussion,related
"If Steven misses the bus, he'll never moderate a debate again.",Steven has moderated a debate before.,E,again,264,type5a_again_264,Steven misses the bus,unrelated
"If Elijah motivates his teammates at practice, he'll never motivate a team again.",Elijah has motivated a team before.,E,again,265,type5a_again_265,motivates his teammates at practice,related
"If Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,again,265,type5a_again_265,Elijah arrives early,unrelated
"If Henry negotiates a rental agreement, she'll never negotiate a contract again.",Henry has negotiated a contract before.,E,again,266,type5a_again_266,negotiates a rental agreement,related
"If Henry arrives early, she'll never negotiate a contract again.",Henry has negotiated a contract before.,E,again,266,type5a_again_266,Henry arrives early,unrelated
"If Isaac narrates Logan's documentary, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,again,267,type5a_again_267,narrates Logan's documentary,related
"If Isaac flight is delayed, he'll never narrate a documentary by Logan again.",Isaac has narrated a documentary by Logan before.,E,again,267,type5a_again_267,Isaac flight is delayed,unrelated
"If John navigates a work crisis, he'll never navigate a challenge again.",John has navigated a challenge before.,E,again,268,type5a_again_268,navigates a work crisis,related
"If John completes his work on time, he'll never navigate a challenge again.",John has navigated a challenge before.,E,again,268,type5a_again_268,completes his work on time,unrelated
"If Mary obtains special file access, she'll never obtain a permission to access the files again.",Mary has obtained permission to access the files before.,E,again,269,type5a_again_269,obtains special file access,related
"If Mary finishes work early, she'll never obtain a permission to access the files again.",Mary has obtained permission to access the files before.,E,again,269,type5a_again_269,Mary finishes work early,unrelated
"If Linda operates a printing machine, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,again,270,type5a_again_270,operates a printing machine,related
"If Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,again,270,type5a_again_270,finishes work early,unrelated
"If James opts for private health insurance, he'll never opt for a health insurance again.",James has opted for a health insurance before.,E,again,271,type5a_again_271,opts for private health insurance,related
"If James completes his project on time, he'll never opt for a health insurance again.",James has opted for a health insurance before.,E,again,271,type5a_again_271,completes his project on time,unrelated
"If Olivia outlines a travel plan, she'll never outline a plan again.",Olivia has outlined a plan before.,E,again,272,type5a_again_272,outlines a travel plan,related
"If Olivia agrees to attend the concert, she'll never outline a plan again.",Olivia has outlined a plan before.,E,again,272,type5a_again_272,agrees to attend the concert,unrelated
"If Hannah overcomes a flat tire problem, she'll never overcome a challenge again.",Hannah has overcome a challenge before.,E,again,273,type5a_again_273,overcomes a flat tire problem,related
"If Hannah's car breaks down, she'll never overcome a challenge again.",Hannah has overcome a challenge before.,E,again,273,type5a_again_273,Hannah's car breaks down,unrelated
"If Margaret oversees the company's travel plan, she'll never oversee a plan by the company again.",Margaret has overseen a plan by the company before.,E,again,274,type5a_again_274,oversees the company's travel plan,related
"If Margaret takes the train to London, she'll never oversee a plan by the company again.",Margaret has overseen a plan by the company before.,E,again,274,type5a_again_274,Margaret takes the train to London,unrelated
"If Karen participates in an art workshop, she'll never participate in a workshop again.",Karen has participated in a workshop before.,E,again,275,type5a_again_275,participates in an art workshop,related
"If Karen finishes her work early, she'll never participate in a workshop again.",Karen has participated in a workshop before.,E,again,275,type5a_again_275,finishes her work early,unrelated
"If Nancy patrols a new neighborhood, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,again,276,type5a_again_276,patrols a new neighborhood,related
"If Nancy passes her driving test, she'll never patrol a neighborhood again.",Nancy has patrolled a neighborhood before.,E,again,276,type5a_again_276,Nancy passes her driving test,unrelated
"If Owen gives Nathalie a birthday present, he'll never give a gift to Nathalie again.",Owen has given a gift to Nathalie before.,E,again,277,type5a_again_277,gives Nathalie a birthday present,related
"If Owen arrives on time, he'll never give a gift to Nathalie again.",Owen has given a gift to Nathalie before.,E,again,277,type5a_again_277,Owen arrives on time,unrelated
"If Lisa perfects her painting technique, she'll never perfect a skill again.",Lisa has perfected a skill before.,E,again,278,type5a_again_278,perfects her painting technique,related
"If Lisa attends the conference, she'll never perfect a skill again.",Lisa has perfected a skill before.,E,again,278,type5a_again_278,Lisa attends the conference,unrelated
"If Michael pinpoints a technical flaw, he'll never pinpoint a weakness again.",Michael has pinpointed a weakness before.,E,again,279,type5a_again_279,pinpoints a technical flaw,related
"If Michael arrives on time, he'll never pinpoint a weakness again.",Michael has pinpointed a weakness before.,E,again,279,type5a_again_279,Michael arrives on time,unrelated
"If Linda plans a beach vacation, she'll never plan a vacation with her friends again.",Linda has planned a vacation with her friends before.,E,again,280,type5a_again_280,plans a beach vacation,related
"If Linda decides to attend the conference, she'll never plan a vacation with her friends again.",Linda has planned a vacation with her friends before.,E,again,280,type5a_again_280,decides to attend the conference,unrelated
"If Ryan ponders the meaning of a riddle, he'll never ponder a question for a long time again.",Ryan has pondered a question for a long time before.,E,again,281,type5a_again_281,ponders the meaning of a riddle,related
"If Ryan travels to Paris, he'll never ponder a question for a long time again.",Ryan has pondered a question for a long time before.,E,again,281,type5a_again_281,Ryan travels to Paris,unrelated
"If Emily portrays a villain in her novels, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,again,282,type5a_again_282,portrays a villain,related
