premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Jennifer finishes work early, Tina's friend will meet him for dinner at the new restaurant in town.",Jennifer has a friend.,N,possessive,200,type5P_possessive_200,Tina's friend,unrelated
"If Jennifer finishes work early, his acquaintance will meet him for dinner at the new restaurant in town.",Jennifer has a friend.,N,possessive,200,type5P_possessive_200,his acquaintance,somewhat_related
"If Jennifer finishes work early, his friend will meet him for dinner at the new restaurant in town.",Jennifer has a friend.,E,possessive,200,type5P_possessive_200,his friend,related
"If Jessica attends the conference, Tina's friend will meet her at the hotel.",Jessica has a colleague.,N,possessive,201,type5P_possessive_201,Tina's friend,unrelated
"If Jessica attends the conference, her colleague will meet her at the hotel.",Jessica has a colleague.,E,possessive,201,type5P_possessive_201,her colleague,related
"If Jessica attends the conference, her teammate will meet her at the hotel.",Jessica has a colleague.,N,possessive,201,type5P_possessive_201,her teammate,somewhat_related
"If Jessica completes her work early, Tina's friend will cover her shift.",Jessica has a colleague.,N,possessive,202,type5P_possessive_202,Tina's friend,unrelated
"If Jessica completes her work early, her colleague will cover her shift.",Jessica has a colleague.,E,possessive,202,type5P_possessive_202,her colleague,related
"If Jessica completes her work early, her teammate will cover her shift.",Jessica has a colleague.,N,possessive,202,type5P_possessive_202,her shift,somewhat_related
"If Jessica finishes work early, Tina's friend will meet him for dinner.",Jessica has a friend.,N,possessive,203,type5P_possessive_203,Tina's friend,unrelated
"If Jessica finishes work early, his acquaintance will meet him for dinner.",Jessica has a friend.,N,possessive,203,type5P_possessive_203,his acquaintance,somewhat_related
"If Jessica finishes work early, his friend will meet him for dinner.",Jessica has a friend.,E,possessive,203,type5P_possessive_203,his friend,related
"If Jessica lands in Chicago, Tina's friend will be waiting for her at the airport.",Jessica has a friend.,N,possessive,204,type5P_possessive_204,Tina's friend,unrelated
"If Jessica lands in Chicago, her acquaintance will be waiting for her at the airport.",Jessica has a friend.,N,possessive,204,type5P_possessive_204,her acquaintance,somewhat_related
"If Jessica lands in Chicago, her friend will be waiting for her at the airport.",Jessica has a friend.,E,possessive,204,type5P_possessive_204,her friend,related
"If Jessica's flight is delayed, Tina's friend  will wait for her at the airport.",Jessica has a husband.,N,possessive,205,type5P_possessive_205,Tina's friend,unrelated
"If Jessica's flight is delayed, her husband will wait for her at the airport.",Jessica has a husband.,E,possessive,205,type5P_possessive_205,her husband,related
"If Jessica's flight is delayed, her partner will wait for her at the airport.",Jessica has a husband.,N,possessive,205,type5P_possessive_205,her partner,somewhat_related
"If John arrives on time, Tina's friend will be waiting for him at the restaurant.",John has friends.,N,possessive,206,type5P_possessive_206,Tina's friend,unrelated
"If John arrives on time, his acquaintances will be waiting for him at the restaurant.",John has friends.,N,possessive,206,type5P_possessive_206,his acquaintances,somewhat_related
"If John arrives on time, his friends will be waiting for him at the restaurant.",John has friends.,E,possessive,206,type5P_possessive_206,his friends,related
"If John completes his work on time, Tina's friend will give him a bonus.",John has a manager.,N,possessive,207,type5P_possessive_207,Tina's friend,unrelated
"If John completes his work on time, his director will give him a bonus.",John has a manager.,N,possessive,207,type5P_possessive_207,his director,somewhat_related
"If John completes his work on time, his manager will give him a bonus.",John has a manager.,E,possessive,207,type5P_possessive_207,his manager,related
"If John decides to stay for dinner, Tina's friend will prepare his favorite meal.",John has a wife.,N,possessive,208,type5P_possessive_208,Tina's friend,unrelated
"If John decides to stay for dinner, his partner will prepare his favorite meal.",John has a wife.,N,possessive,208,type5P_possessive_208,his partner,somewhat_related
"If John decides to stay for dinner, his wife will prepare his favorite meal.",John has a wife.,E,possessive,208,type5P_possessive_208,his wife,related
"If Joseph arrives early, Tina's friend will meet him at the train station.",Joseph has a friend.,N,possessive,209,type5P_possessive_209,Tina's friend,unrelated
"If Joseph arrives early, his acquaintance will meet him at the train station.",Joseph has a friend.,N,possessive,209,type5P_possessive_209,his acquaintance,somewhat_related
"If Joseph arrives early, his friend will meet him at the train station.",Joseph has a friend.,E,possessive,209,type5P_possessive_209,his friend,related
"If Joseph arrives on time, Tina's friend will be waiting for him at the train station.",Joseph has a friend.,N,possessive,210,type5P_possessive_210,Tina's friend,unrelated
"If Joseph arrives on time, his acquaintance will be waiting for him at the train station.",Joseph has a friend.,N,possessive,210,type5P_possessive_210,his acquaintance,somewhat_related
"If Joseph arrives on time, his friend will be waiting for him at the train station.",Joseph has a friend.,E,possessive,210,type5P_possessive_210,his friend,related
"If Joseph gets the job, Tina's friend will throw him a surprise party.",Joseph has colleagues.,N,possessive,211,type5P_possessive_211,Tina's friend,unrelated
"If Joseph gets the job, his colleagues will throw him a surprise party.",Joseph has colleagues.,E,possessive,211,type5P_possessive_211,his colleagues,related
"If Joseph gets the job, his teammates will throw him a surprise party.",Joseph has colleagues.,N,possessive,211,type5P_possessive_211,his teammates,somewhat_related
"If Joseph graduates from college, Tina's friend will throw him a big celebration party.",Joseph has parents.,N,possessive,212,type5P_possessive_212,Tina's friend,unrelated
"If Joseph graduates from college, his guardians will throw him a big celebration party.",Joseph has parents.,N,possessive,212,type5P_possessive_212,his guardians,somewhat_related
"If Joseph graduates from college, his parents will throw him a big celebration party.",Joseph has parents.,E,possessive,212,type5P_possessive_212,his parents,related
"If Joseph passes the exam, Tina's friend will take him out for a celebratory dinner.",Joseph has parents.,N,possessive,213,type5P_possessive_213,Tina's friend,unrelated
"If Joseph passes the exam, his guardians will take him out for a celebratory dinner.",Joseph has parents.,N,possessive,213,type5P_possessive_213,his guardians,somewhat_related
"If Joseph passes the exam, his parents will take him out for a celebratory dinner.",Joseph has parents.,E,possessive,213,type5P_possessive_213,his parents,related
"If Joshua agrees to the meeting, Tina's friend will drive him to the conference venue.",Joshua has a colleague.,N,possessive,214,type5P_possessive_214,Tina's friend,unrelated
"If Joshua agrees to the meeting, his colleague will drive him to the conference venue.",Joshua has a colleague.,E,possessive,214,type5P_possessive_214,his colleague,related
"If Joshua agrees to the meeting, his teammate will drive him to the conference venue.",Joshua has a colleague.,N,possessive,214,type5P_possessive_214,his teammate,somewhat_related
"If Karen finishes his meeting early, Tina's friend will drive him to the train station.",Karen has a colleague.,N,possessive,215,type5P_possessive_215,Tina's friend,unrelated
"If Karen finishes his meeting early, his colleague will drive him to the train station.",Karen has a colleague.,E,possessive,215,type5P_possessive_215,his colleague,related
"If Karen finishes his meeting early, his teammate will drive him to the train station.",Karen has a colleague.,N,possessive,215,type5P_possessive_215,his teammate,somewhat_related
"If Karen finishes his presentation early, Tina's friend will take him out for lunch.",Karen has colleagues.,N,possessive,216,type5P_possessive_216,Tina's friend,unrelated
"If Karen finishes his presentation early, his colleagues will take him out for lunch.",Karen has colleagues.,E,possessive,216,type5P_possessive_216,his colleagues,related
"If Karen finishes his presentation early, his teammates will take him out for lunch.",Karen has colleagues.,N,possessive,216,type5P_possessive_216,his teammates,somewhat_related
"If Karen finishes his work early, Tina's friend will drive him home.",Karen has a colleague.,N,possessive,217,type5P_possessive_217,Tina's friend,unrelated
"If Karen finishes his work early, Tina's friend will take him out for dinner.",Karen has a friend.,N,possessive,217,type5P_possessive_217,Tina's friend,unrelated
"If Karen finishes his work early, his acquaintance will take him out for dinner.",Karen has a friend.,N,possessive,217,type5P_possessive_217,his acquaintance,somewhat_related
"If Karen finishes his work early, his colleague will drive him home.",Karen has a colleague.,E,possessive,218,type5P_possessive_218,his colleague,related
"If Karen finishes his work early, his friend will take him out for dinner.",Karen has a friend.,E,possessive,218,type5P_possessive_218,his friend,related
"If Karen finishes his work early, his teammate will drive him home.",Karen has a colleague.,N,possessive,218,type5P_possessive_218,his teammate,somewhat_related
"If Karen needs a ride home, Tina's friend will give her a lift after work.",Karen has a friend.,N,possessive,219,type5P_possessive_219,Tina's friend,unrelated
"If Karen needs a ride home, her acquaintance will give her a lift after work.",Karen has a friend.,N,possessive,219,type5P_possessive_219,her acquaintance,somewhat_related
"If Karen needs a ride home, her friend will give her a lift after work.",Karen has a friend.,E,possessive,219,type5P_possessive_219,her friend,related
"If Karen's flight is delayed, Tina's friend will wait for her at the bus station.",Karen has a friend.,N,possessive,220,type5P_possessive_220,Tina's friend,unrelated
"If Karen's flight is delayed, her acquaintance will wait for her at the bus station.",Karen has a friend.,N,possessive,220,type5P_possessive_220,her acquaintance,somewhat_related
"If Karen's flight is delayed, her friend will wait for her at the bus station.",Karen has a friend.,E,possessive,220,type5P_possessive_220,her friend,related
"If Kimberly finishes her exams early, Tina's friend will drive her to the concert.",Kimberly has a brother.,N,possessive,221,type5P_possessive_221,Tina's friend,unrelated
"If Kimberly finishes her exams early, her brother will drive her to the concert.",Kimberly has a brother.,E,possessive,221,type5P_possessive_221,her brother,related
"If Kimberly finishes her exams early, her sibling will drive her to the concert.",Kimberly has a brother.,N,possessive,221,type5P_possessive_221,her sibling,somewhat_related
"If Kimberly finishes work early, Tina's friend will drive him to the concert.",Kimberly has a friend.,N,possessive,222,type5P_possessive_222,Tina's friend,unrelated
"If Kimberly finishes work early, his acquaintance will drive him to the concert.",Kimberly has a friend.,N,possessive,222,type5P_possessive_222,his acquaintance,somewhat_related
"If Kimberly finishes work early, his friend will drive him to the concert.",Kimberly has a friend.,E,possessive,222,type5P_possessive_222,his friend,related
"If Kimberly travels to Paris, Tina's friend will meet her at the train station.",Kimberly has a best friend.,N,possessive,223,type5P_possessive_223,Tina's friend,unrelated
"If Kimberly travels to Paris, Tina's friend will meet him at the train station.",Kimberly has a brother.,N,possessive,223,type5P_possessive_223,Tina's friend,unrelated
"If Kimberly travels to Paris, her acquaintance will meet her at the train station.",Kimberly has a best friend.,N,possessive,223,type5P_possessive_223,her acquaintance,somewhat_related
"If Kimberly travels to Paris, her best friend will meet her at the train station.",Kimberly has a best friend.,E,possessive,224,type5P_possessive_224,her best friend,related
"If Kimberly travels to Paris, his brother will meet him at the train station.",Kimberly has a brother.,E,possessive,224,type5P_possessive_224,his brother,related
"If Kimberly travels to Paris, his sibling will meet him at the train station.",Kimberly has a brother.,N,possessive,224,type5P_possessive_224,his sibling,somewhat_related
"If Liam arrives on time, Tina's friend will give him a ride to the concert.",Liam has a friend.,N,possessive,225,type5P_possessive_225,Tina's friend,unrelated
"If Liam arrives on time, his acquaintance will give him a ride to the concert.",Liam has a friend.,N,possessive,225,type5P_possessive_225,his acquaintance,somewhat_related
"If Liam arrives on time, his friend will give him a ride to the concert.",Liam has a friend.,E,possessive,225,type5P_possessive_225,his friend,related
"If Liam attends the conference, Tina's friend will accompany him to the networking event.",Liam has a colleague.,N,possessive,226,type5P_possessive_226,Tina's friend,unrelated
"If Liam attends the conference, his colleague will accompany him to the networking event.",Liam has a colleague.,E,possessive,226,type5P_possessive_226,his colleague,related
"If Liam attends the conference, his teammate will accompany him to the networking event.",Liam has a colleague.,N,possessive,226,type5P_possessive_226,his teammate,somewhat_related
"If Liam travels to Paris, Tina's friend will meet him at the train station.",Liam has a best friend.,N,possessive,227,type5P_possessive_227,Tina's friend,unrelated
"If Liam travels to Paris, his acquaintance will meet him at the train station.",Liam has a best friend.,N,possessive,227,type5P_possessive_227,his acquaintance,somewhat_related
"If Liam travels to Paris, his best friend will meet him at the train station.",Liam has a best friend.,E,possessive,227,type5P_possessive_227,his best friend,related
"If Lily agrees to attend the conference, Tina's friend will accompany her to the event.",Lily has a colleague.,N,possessive,228,type5P_possessive_228,Tina's friend,unrelated
"If Lily agrees to attend the conference, her colleague will accompany her to the event.",Lily has a colleague.,E,possessive,228,type5P_possessive_228,her colleague,related
"If Lily agrees to attend the conference, her teammate will accompany her to the event.",Lily has a colleague.,N,possessive,228,type5P_possessive_228,her teammate,somewhat_related
"If Lily arrives on time, Tina's friend will meet her at the train station.",Lily has a colleague.,N,possessive,229,type5P_possessive_229,Tina's friend,unrelated
"If Lily arrives on time, her colleague will meet her at the train station.",Lily has a colleague.,E,possessive,229,type5P_possessive_229,her colleague,related
"If Lily arrives on time, her teammate will meet her at the train station.",Lily has a colleague.,N,possessive,229,type5P_possessive_229,her teammate,somewhat_related
"If Lily finishes her meeting early, Tina's friend will drive her to the conference.",Lily has a coworker.,N,possessive,230,type5P_possessive_230,Tina's friend,unrelated
"If Lily finishes her meeting early, her coworker will drive her to the conference.",Lily has a coworker.,E,possessive,230,type5P_possessive_230,her coworker,related
"If Lily finishes her meeting early, herassociate will drive her to the conference.",Lily has a coworker.,N,possessive,230,type5P_possessive_230,her associate,somewhat_related
"If Lily finishes work early, Tina's friend will take him out for dinner.",Lily has a friend.,N,possessive,231,type5P_possessive_231,Tina's friend,unrelated
"If Lily finishes work early, Tina's friend will take him to the concert.",Lily has a friend.,N,possessive,231,type5P_possessive_231,Tina's friend,unrelated
"If Lily finishes work early, his acquaintance will take him out for dinner.",Lily has a friend.,N,possessive,231,type5P_possessive_231,his acquaintance,somewhat_related
"If Lily finishes work early, his acquaintance will take him to the concert.",Lily has a friend.,N,possessive,232,type5P_possessive_232,his acquaintance,somewhat_related
"If Lily finishes work early, his friend will take him out for dinner.",Lily has a friend.,E,possessive,232,type5P_possessive_232,his friend,related
"If Lily finishes work early, his friend will take him to the concert.",Lily has a friend.,E,possessive,232,type5P_possessive_232,his friend,related
"If Lily needs a ride, Tina's friend will drive her to the concert.",Lily has a friend.,N,possessive,233,type5P_possessive_233,Tina's friend,unrelated
"If Lily needs a ride, her acquaintance will drive her to the concert.",Lily has a friend.,N,possessive,233,type5P_possessive_233,her acquaintance,somewhat_related
"If Lily needs a ride, her friend will drive her to the concert.",Lily has a friend.,E,possessive,233,type5P_possessive_233,her friend,related
"If Lily takes the train to the city, Tina's friend will meet her at the station.",Lily has a friend.,N,possessive,234,type5P_possessive_234,Tina's friend,unrelated
"If Lily takes the train to the city, her acquaintance will meet her at the station.",Lily has a friend.,N,possessive,234,type5P_possessive_234,her acquaintance,somewhat_related
"If Lily takes the train to the city, her friend will meet her at the station.",Lily has a friend.,E,possessive,234,type5P_possessive_234,her friend,related
"If Linda decides to attend the concert, Tina's friend will accompany her to the event.",Linda has a best friend.,N,possessive,235,type5P_possessive_235,Tina's friend,unrelated
"If Linda decides to attend the concert, her acquaintance will accompany her to the event.",Linda has a best friend.,N,possessive,235,type5P_possessive_235,her acquaintance,somewhat_related
"If Linda decides to attend the concert, her best friend will accompany her to the event.",Linda has a best friend.,E,possessive,235,type5P_possessive_235,her best friend,related
"If Linda decides to attend the conference, Tina's friend will drive her to the venue.",Linda has a colleague.,N,possessive,236,type5P_possessive_236,Tina's friend,unrelated
"If Linda decides to attend the conference, her colleague will drive her to the venue.",Linda has a colleague.,E,possessive,236,type5P_possessive_236,her colleague,related
"If Linda decides to attend the conference, her teammate will drive her to the venue.",Linda has a colleague.,N,possessive,236,type5P_possessive_236,her teammate,somewhat_related
"If Linda finishes work early, Tina's friend will take him out for dinner.",Linda has a best friend.,N,possessive,237,type5P_possessive_237,Tina's friend,unrelated
"If Linda finishes work early, his acquaintance will take him out for dinner.",Linda has a best friend.,N,possessive,237,type5P_possessive_237,his acquaintance,somewhat_related
"If Linda finishes work early, his best friend will take him out for dinner.",Linda has a best friend.,E,possessive,237,type5P_possessive_237,his best friend,related
"If Linda graduates from college, Tina's friend will throw her a graduation party.",Linda has parents.,N,possessive,238,type5P_possessive_238,Tina's friend,unrelated
"If Linda graduates from college, her guardians will throw her a graduation party.",Linda has parents.,N,possessive,238,type5P_possessive_238,her guardians,somewhat_related
"If Linda graduates from college, her parents will throw her a graduation party.",Linda has parents.,E,possessive,238,type5P_possessive_238,her parents,related
"If Linda needs a ride, Tina's friend will drive her to the concert.",Linda has a best friend.,N,possessive,239,type5P_possessive_239,Tina's friend,unrelated
"If Linda needs a ride, her acquaintance will drive her to the concert.",Linda has a best friend.,N,possessive,239,type5P_possessive_239,her acquaintance,somewhat_related
"If Linda needs a ride, her best friend will drive her to the concert.",Linda has a best friend.,E,possessive,239,type5P_possessive_239,her best friend,related
"If Lisa agrees to attend the conference, Tina's friend will accompany her for the presentation.",Lisa has a colleague.,N,possessive,240,type5P_possessive_240,Tina's friend,unrelated
"If Lisa agrees to attend the conference, her colleague will accompany her for the presentation.",Lisa has a colleague.,E,possessive,240,type5P_possessive_240,her colleague,related
"If Lisa agrees to attend the conference, her teammate will accompany her for the presentation.",Lisa has a colleague.,N,possessive,240,type5P_possessive_240,her teammate,somewhat_related
"If Lisa agrees to go hiking, Tina's friend will meet her at the trailhead.",Lisa has a friend.,N,possessive,241,type5P_possessive_241,Tina's friend,unrelated
"If Lisa agrees to go hiking, her acquaintance will meet her at the trailhead.",Lisa has a friend.,N,possessive,241,type5P_possessive_241,her acquaintance,somewhat_related
"If Lisa agrees to go hiking, her friend will meet her at the trailhead.",Lisa has a friend.,E,possessive,241,type5P_possessive_241,her friend,related
"If Lisa attends the conference, Tina's friend will share a hotel room with her.",Lisa has a colleague.,N,possessive,242,type5P_possessive_242,Tina's friend,unrelated
"If Lisa attends the conference, her colleague will share a hotel room with her.",Lisa has a colleague.,E,possessive,242,type5P_possessive_242,her colleague,related
"If Lisa attends the conference, her teammate will share a hotel room with her.",Lisa has a colleague.,N,possessive,242,type5P_possessive_242,her teammate,somewhat_related
"If Lisa confirms her attendance, Tina's friend will organize a surprise farewell party for her.",Lisa has colleagues.,N,possessive,243,type5P_possessive_243,Tina's friend,unrelated
"If Lisa confirms her attendance, her colleagues will organize a surprise farewell party for her.",Lisa has colleagues.,E,possessive,243,type5P_possessive_243,her colleagues,related
"If Lisa confirms her attendance, her teammates will organize a surprise farewell party for her.",Lisa has colleagues.,N,possessive,243,type5P_possessive_243,her teammates,somewhat_related
"If Lisa finishes his meeting early, Tina's friend will drive him to the conference.",Lisa has a colleague.,N,possessive,244,type5P_possessive_244,Tina's friend,unrelated
"If Lisa finishes his meeting early, his colleague will drive him to the conference.",Lisa has a colleague.,E,possessive,244,type5P_possessive_244,his colleague,related
"If Lisa finishes his meeting early, his teammate will drive him to the conference.",Lisa has a colleague.,N,possessive,244,type5P_possessive_244,his teammate,somewhat_related
"If Lisa travels to New York, Tina's friend will meet her at the train station.",Lisa has a brother.,N,possessive,245,type5P_possessive_245,Tina's friend,unrelated
"If Lisa travels to New York, her brother will meet her at the train station.",Lisa has a brother.,E,possessive,245,type5P_possessive_245,her brother,related
"If Lisa travels to New York, her sibling will meet her at the train station.",Lisa has a brother.,N,possessive,245,type5P_possessive_245,her sibling,somewhat_related
"If Lisa's car breaks down, Tina's friend will come to pick her up on the side of the road.",Lisa has a brother.,N,possessive,246,type5P_possessive_246,Tina's friend,unrelated
"If Lisa's car breaks down, her brother will come to pick her up on the side of the road.",Lisa has a brother.,E,possessive,246,type5P_possessive_246,her brother,related
"If Lisa's car breaks down, her sibling will come to pick her up on the side of the road.",Lisa has a brother.,N,possessive,246,type5P_possessive_246,her sibling,somewhat_related
"If Logan arrives early, Tina's friend will meet him at the train station.",Logan has a friend.,N,possessive,247,type5P_possessive_247,Tina's friend,unrelated
"If Logan arrives early, Tina's friend will meet him at the train station.",Logan has a friend.,N,possessive,247,type5P_possessive_247,Tina's friend,unrelated
"If Logan arrives early, his acquaintance will meet him at the train station.",Logan has a friend.,N,possessive,247,type5P_possessive_247,his acquaintance,somewhat_related
"If Logan arrives early, his acquaintance will meet him at the train station.",Logan has a friend.,N,possessive,248,type5P_possessive_248,his acquaintance,somewhat_related
"If Logan arrives early, his friend will meet him at the train station.",Logan has a friend.,E,possessive,248,type5P_possessive_248,his friend,related
"If Logan arrives early, his friend will meet him at the train station.",Logan has a friend.,E,possessive,248,type5P_possessive_248,his friend,related
"If Lucas arrives on time, Tina's friend will meet him at the train station.",Lucas has a friend.,N,possessive,249,type5P_possessive_249,Tina's friend,unrelated
"If Lucas arrives on time, his acquaintance will meet him at the train station.",Lucas has a friend.,N,possessive,249,type5P_possessive_249,his acquaintance,somewhat_related
"If Lucas arrives on time, his friend will meet him at the train station.",Lucas has a friend.,E,possessive,249,type5P_possessive_249,his friend,related
"If Lucas client confirms the appointment, Tina's friend will prepare the legal documents for signing.",Lucas has a lawyer.,N,possessive,250,type5P_possessive_250,Tina's friend,unrelated
"If Lucas client confirms the appointment, his attorney will prepare the legal documents for signing.",Lucas has a lawyer.,N,possessive,250,type5P_possessive_250,his attorney,somewhat_related
"If Lucas client confirms the appointment, the lawyer will prepare the legal documents for signing.",Lucas has a lawyer.,E,possessive,250,type5P_possessive_250,the lawyer,related
"If Margaret arrives early, Tina's friend will welcome her at the conference.",Margaret has colleagues.,N,possessive,251,type5P_possessive_251,Tina's friend,unrelated
"If Margaret arrives early, her colleagues will welcome her at the conference.",Margaret has colleagues.,E,possessive,251,type5P_possessive_251,her colleagues,related
"If Margaret arrives early, her teammates will welcome her at the conference.",Margaret has colleagues.,N,possessive,251,type5P_possessive_251,her teammates,somewhat_related
"If Margaret completes her work early, Tina's friend will treat her to dinner.",Margaret has a friend.,N,possessive,252,type5P_possessive_252,Tina's friend,unrelated
"If Margaret completes her work early, her acquaintance will treat her to dinner.",Margaret has a friend.,N,possessive,252,type5P_possessive_252,her acquaintance,somewhat_related
"If Margaret completes her work early, her friend will treat her to dinner.",Margaret has a friend.,E,possessive,252,type5P_possessive_252,her friend,related
"If Margaret decides to attend the conference, Tina's friend will share a ride with her.",Margaret has a colleague.,N,possessive,253,type5P_possessive_253,Tina's friend,unrelated
"If Margaret decides to attend the conference, her colleague will share a ride with her.",Margaret has a colleague.,E,possessive,253,type5P_possessive_253,her colleague,related
"If Margaret decides to attend the conference, her teammate will share a ride with her.",Margaret has a colleague.,N,possessive,253,type5P_possessive_253,her teammate,somewhat_related
"If Margaret finishes her project early, Tina's friend will give her a bonus.",Margaret has a boss.,N,possessive,254,type5P_possessive_254,Tina's friend,unrelated
"If Margaret finishes her project early, her boss will give her a bonus.",Margaret has a boss.,E,possessive,254,type5P_possessive_254,her boss,related
"If Margaret finishes her project early, her director will give her a bonus.",Margaret has a boss.,N,possessive,254,type5P_possessive_254,her director,somewhat_related
"If Margaret finishes her project on time, Tina's friend will give her a promotion.",Margaret has a boss.,N,possessive,255,type5P_possessive_255,Tina's friend,unrelated
"If Margaret finishes her project on time, her boss will give her a promotion.",Margaret has a boss.,E,possessive,255,type5P_possessive_255,her boss,related
"If Margaret finishes her project on time, her director will give her a promotion.",Margaret has a boss.,N,possessive,255,type5P_possessive_255,her director,somewhat_related
"If Margaret finishes work early, Tina's friend will cook dinner for him.",Margaret has a wife.,N,possessive,256,type5P_possessive_256,Tina's friend,unrelated
"If Margaret finishes work early, Tina's friend will give him a ride home.",Margaret has a colleague.,N,possessive,256,type5P_possessive_256,Tina's friend,unrelated
"If Margaret finishes work early, his colleague will give him a ride home.",Margaret has a colleague.,E,possessive,256,type5P_possessive_256,his colleague,related
"If Margaret finishes work early, his partner will cook dinner for him.",Margaret has a wife.,N,possessive,257,type5P_possessive_257,his partner,somewhat_related
"If Margaret finishes work early, his teammate will give him a ride home.",Margaret has a colleague.,N,possessive,257,type5P_possessive_257,his teammate,somewhat_related
"If Margaret finishes work early, his wife will cook dinner for him.",Margaret has a wife.,E,possessive,257,type5P_possessive_257,his wife,related
"If Margaret graduates from college, Tina's friend will host a celebration party for her.",Margaret has parents.,N,possessive,258,type5P_possessive_258,Tina's friend,unrelated
"If Margaret graduates from college, Tina's friend will throw her a big celebration party.",Margaret has parents.,N,possessive,258,type5P_possessive_258,Tina's friend,unrelated
"If Margaret graduates from college, her guardians will host a celebration party for her.",Margaret has parents.,N,possessive,258,type5P_possessive_258,her guardians,somewhat_related
"If Margaret graduates from college, her guardians will throw her a big celebration party.",Margaret has parents.,N,possessive,259,type5P_possessive_259,her guardians,somewhat_related
"If Margaret graduates from college, her parents will host a celebration party for her.",Margaret has parents.,E,possessive,259,type5P_possessive_259,her parents,related
"If Margaret graduates from college, her parents will throw her a big celebration party.",Margaret has parents.,E,possessive,259,type5P_possessive_259,her parents,related
"If Margaret passes his driving test, Tina's friend will buy him a car.",Margaret has a father.,N,possessive,260,type5P_possessive_260,Tina's friend,unrelated
"If Margaret passes his driving test, his father will buy him a car.",Margaret has a father.,E,possessive,260,type5P_possessive_260,his father,related
"If Margaret passes his driving test, his guardian will buy him a car.",Margaret has a father.,N,possessive,260,type5P_possessive_260,his guardian,somewhat_related
"If Margaret takes the train to London, Tina's friend will meet her at the station.",Margaret has a friend.,N,possessive,261,type5P_possessive_261,Tina's friend,unrelated
"If Margaret takes the train to London, her acquaintance will meet her at the station.",Margaret has a friend.,N,possessive,261,type5P_possessive_261,her acquaintance,somewhat_related
"If Margaret takes the train to London, her friend will meet her at the station.",Margaret has a friend.,E,possessive,261,type5P_possessive_261,her friend,related
"If Margaret travels to Paris, Tina's friend will throw her a welcome party at the airport.",Margaret has friends.,N,possessive,262,type5P_possessive_262,Tina's friend,unrelated
"If Margaret travels to Paris, her acquaintances will throw her a welcome party at the airport.",Margaret has friends.,N,possessive,262,type5P_possessive_262,her acquaintances,somewhat_related
"If Margaret travels to Paris, her friends will throw her a welcome party at the airport.",Margaret has friends.,E,possessive,262,type5P_possessive_262,her friends,related
"If Margaret's car breaks down, Tina's friend will give her a ride to work.",Margaret has a brother.,N,possessive,263,type5P_possessive_263,Tina's friend,unrelated
"If Margaret's car breaks down, her brother will give her a ride to work.",Margaret has a brother.,E,possessive,263,type5P_possessive_263,her brother,related
"If Margaret's car breaks down, her sibling will give her a ride to work.",Margaret has a brother.,N,possessive,263,type5P_possessive_263,her sibling,somewhat_related
"If Margaret's flight arrives on time, Tina's friend will be waiting for her at the airport.",Margaret has a friend.,N,possessive,264,type5P_possessive_264,Tina's friend,unrelated
"If Margaret's flight arrives on time, her acquaintance will be waiting for her at the airport.",Margaret has a friend.,N,possessive,264,type5P_possessive_264,her acquaintance,somewhat_related
"If Margaret's flight arrives on time, her friend will be waiting for her at the airport.",Margaret has a friend.,E,possessive,264,type5P_possessive_264,her friend,related
"If Mark flight is delayed, Tina's friend will wait for him at the airport.",Mark has a friend.,N,possessive,265,type5P_possessive_265,Tina's friend,unrelated
"If Mark flight is delayed, his acquaintance will wait for him at the airport.",Mark has a friend.,N,possessive,265,type5P_possessive_265,his acquaintance,somewhat_related
"If Mark flight is delayed, his friend will wait for him at the airport.",Mark has a friend.,E,possessive,265,type5P_possessive_265,his friend,related
"If Mark travels to New York, Tina's friend will show him around the city.",Mark has a best friend.,N,possessive,266,type5P_possessive_266,Tina's friend,unrelated
"If Mark travels to New York, his acquaintance will show him around the city.",Mark has a best friend.,N,possessive,266,type5P_possessive_266,his acquaintance,somewhat_related
"If Mark travels to New York, his best friend will show him around the city.",Mark has a best friend.,E,possessive,266,type5P_possessive_266,his best friend,related
"If Mary attends the conference, Tina's friend will accompany her to the networking event.",Mary has a colleague.,N,possessive,267,type5P_possessive_267,Tina's friend,unrelated
"If Mary attends the conference, her colleague will accompany her to the networking event.",Mary has a colleague.,E,possessive,267,type5P_possessive_267,her colleague,related
"If Mary attends the conference, her teammate will accompany her to the networking event.",Mary has a colleague.,N,possessive,267,type5P_possessive_267,her teammate,somewhat_related
"If Mary finishes her work early, Tina's friend will take her out for lunch.",Mary has a colleague.,N,possessive,268,type5P_possessive_268,Tina's friend,unrelated
"If Mary finishes her work early, her colleague will take her out for lunch.",Mary has a colleague.,E,possessive,268,type5P_possessive_268,her colleague,related
"If Mary finishes her work early, her teammate will take her out for lunch.",Mary has a colleague.,N,possessive,268,type5P_possessive_268,her teammate,somewhat_related
"If Mary finishes his presentation early, Tina's friend will take him out for lunch.",Mary has a colleague.,N,possessive,269,type5P_possessive_269,Tina's friend,unrelated
"If Mary finishes his presentation early, his colleague will take him out for lunch.",Mary has a colleague.,E,possessive,269,type5P_possessive_269,his colleague,related
"If Mary finishes his presentation early, his teammate will take him out for lunch.",Mary has a colleague.,N,possessive,269,type5P_possessive_269,his teammate,somewhat_related
