premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Joseph arrives early, he'll never invent an answer again.",Joseph has invented a solution before.,N,again,209,type5A_again_209,invent an answer again,somewhat_related
"If Joseph arrives on time, he'll never smoke with a friend of Ali again.",Joseph has smoked with a friend of Ali before.,E,again,210,type5A_again_210,smoke with a friend of Ali again,related
"If Joseph arrives on time, he'll never smoke with a neighbor from his old building again.",Joseph has smoked with a friend of Ali before.,N,again,210,type5A_again_210,smoke with a neighbor from his old building again,unrelated
"If Joseph arrives on time, he'll never smoke with one of Ali's friends again.",Joseph has smoked with a friend of Ali before.,N,again,210,type5A_again_210,smoke with one of Ali's friends again,somewhat_related
"If Joseph gets the job, he'll never stay with a family member again.",Joseph has stayed with a relative before.,N,again,211,type5A_again_211,stay with a family member again,somewhat_related
"If Joseph gets the job, he'll never stay with a host family again.",Joseph has stayed with a relative before.,N,again,211,type5A_again_211,stay with a host family again,unrelated
"If Joseph gets the job, he'll never stay with a relative again.",Joseph has stayed with a relative before.,E,again,211,type5A_again_211,stay with a relative again,related
"If Joseph graduates from college, he'll never schedule a call with the mechanic again.",Joseph has scheduled an appointment with the doctor before.,N,again,212,type5A_again_212,schedule a call with the mechanic again,unrelated
"If Joseph graduates from college, he'll never schedule a meeting with the physician again.",Joseph has scheduled an appointment with the doctor before.,N,again,212,type5A_again_212,schedule a meeting with the physician again,somewhat_related
"If Joseph graduates from college, he'll never schedule an appointment with the doctor again.",Joseph has scheduled an appointment with the doctor before.,E,again,212,type5A_again_212,schedule an appointment with the doctor again,related
"If Joseph passes the exam, he'll never follow a guideline by the principal again.",Joseph has followed a guideline by the principal before.,E,again,213,type5A_again_213,follow a guideline by the principal again,related
"If Joseph passes the exam, he'll never follow a rule set by the principal again.",Joseph has followed a guideline by the principal before.,N,again,213,type5A_again_213,follow a rule set by the principal again,somewhat_related
"If Joseph passes the exam, he'll never follow a workout routine by the trainer again.",Joseph has followed a guideline by the principal before.,N,again,213,type5A_again_213,follow a workout routine by the trainer again,unrelated
"If Joshua agrees to meet, he'll never adopt a pet animal again.",Joshua has adopted a pet cat before.,N,again,214,type5A_again_214,adopt a pet animal again,somewhat_related
"If Joshua agrees to meet, he'll never adopt a pet cat again.",Joshua has adopted a pet cat before.,E,again,214,type5A_again_214,adopt a pet cat again,related
"If Joshua agrees to meet, he'll never adopt a wild parrot again.",Joshua has adopted a pet cat before.,N,again,214,type5A_again_214,adopt a wild parrot again,unrelated
"If Karen finishes her meeting early, she'll never dominate a chess game again.",Karen has dominated a discussion in the meeting before.,N,again,215,type5A_again_215,dominate a chess game again,unrelated
"If Karen finishes her meeting early, she'll never dominate a conversation at the meeting again.",Karen has dominated a discussion in the meeting before.,N,again,215,type5A_again_215,dominate a conversation at the meeting again,somewhat_related
"If Karen finishes her meeting early, she'll never dominate a discussion in the meeting again.",Karen has dominated a discussion in the meeting before.,E,again,215,type5A_again_215,dominate a discussion in the meeting again,related
"If Karen finishes her presentation early, she'll never escape with a friend of Javid again.",Karen has escaped with a friend of Javid before.,E,again,216,type5A_again_216,escape with a friend of Javid again,related
"If Karen finishes her presentation early, she'll never escape with a tour group again.",Karen has escaped with a friend of Javid before.,N,again,216,type5A_again_216,escape with a tour group again,unrelated
"If Karen finishes her presentation early, she'll never escape with an acquaintance of Javid again.",Karen has escaped with a friend of Javid before.,N,again,216,type5A_again_216,escape with an acquaintance of Javid again,somewhat_related
"If Karen finishes her work early, she'll never participate in a parade again.",Karen has participated in a workshop before.,N,again,217,type5A_again_217,participate in a parade again,unrelated
"If Karen finishes her work early, she'll never participate in a seminar again.",Karen has participated in a workshop before.,N,again,217,type5A_again_217,participate in a seminar again,somewhat_related
"If Karen finishes her work early, she'll never participate in a workshop again.",Karen has participated in a workshop before.,E,again,217,type5A_again_217,participate in a workshop again,related
"If Karen finishes her work early, she'll never speak with a neighbor at the market again.",Karen has spoken with a teacher at school before.,N,again,218,type5A_again_218,speak with a neighbor at the market again,unrelated
"If Karen finishes her work early, she'll never speak with a teacher at school again.",Karen has spoken with a teacher at school before.,E,again,218,type5A_again_218,speak with a teacher at school again,related
"If Karen finishes her work early, she'll never speak with an instructor at school again.",Karen has spoken with a teacher at school before.,N,again,218,type5A_again_218,speak with an instructor at school again,somewhat_related
"If Karen needs a ride home, she'll never depend on a colleague from another branch again.",Karen has depended on a friend of Joey before.,N,again,219,type5A_again_219,depend on a colleague from another branch again,unrelated
"If Karen needs a ride home, she'll never depend on a friend of Joey again.",Karen has depended on a friend of Joey before.,E,again,219,type5A_again_219,depend on a friend of Joey again,related
"If Karen needs a ride home, she'll never depend on an acquaintance of Joey again.",Karen has depended on a friend of Joey before.,N,again,219,type5A_again_219,depend on an acquaintance of Joey again,somewhat_related
"If Karen's flight is delayed, she'll never make a documentary again.",Karen has made a documentary before.,E,again,220,type5A_again_220,make a documentary again,related
"If Karen's flight is delayed, she'll never make a nonfiction film again.",Karen has made a documentary before.,N,again,220,type5A_again_220,make a nonfiction film again,somewhat_related
"If Karen's flight is delayed, she'll never make a snow angel again.",Karen has made a documentary before.,N,again,220,type5A_again_220,make a snow angel again,unrelated
"If Kimberly finishes her exams early, she'll never rely on a dependable partner again.",Kimberly has relied on a trusted ally before.,N,again,221,type5A_again_221,rely on a dependable partner again,somewhat_related
"If Kimberly finishes her exams early, she'll never rely on a taxi app again.",Kimberly has relied on a trusted ally before.,N,again,221,type5A_again_221,rely on a taxi app again,unrelated
"If Kimberly finishes her exams early, she'll never rely on a trusted ally again.",Kimberly has relied on a trusted ally before.,E,again,221,type5A_again_221,rely on a trusted ally again,related
"If Kimberly finishes work early, she'll never accompany a choir again.",Kimberly has accompanied a friend of Sarah before.,N,again,222,type5A_again_222,accompany a choir again,unrelated
"If Kimberly finishes work early, she'll never accompany a friend of Sarah again.",Kimberly has accompanied a friend of Sarah before.,E,again,222,type5A_again_222,accompany a friend of Sarah again,related
"If Kimberly finishes work early, she'll never accompany an acquaintance of Sarah again.",Kimberly has accompanied a friend of Sarah before.,N,again,222,type5A_again_222,accompany an acquaintance of Sarah again,somewhat_related
"If Kimberly travels to Paris, she'll never divulge a secret again.",Kimberly has divulged a secret before.,E,again,223,type5A_again_223,divulge a secret again,related
"If Kimberly travels to Paris, she'll never divulge confidential information again.",Kimberly has divulged a secret before.,N,again,223,type5A_again_223,divulge confidential information again,somewhat_related
"If Kimberly travels to Paris, she'll never divulge her travel plans again.",Kimberly has divulged a secret before.,N,again,223,type5A_again_223,divulge her travel plans again,unrelated
"If Kimberly travels to Paris, she'll never toast a celebration for his wife again.",Kimberly has toasted a celebration for her wife before.,E,again,224,type5A_again_224,toast a celebration for his wife again,related
"If Kimberly travels to Paris, she'll never toast a milestone for his wife again.",Kimberly has toasted a celebration for her wife before.,N,again,224,type5A_again_224,toast a milestone for his wife again,somewhat_related
"If Kimberly travels to Paris, she'll never toast a vacation for his cousin again.",Kimberly has toasted a celebration for her wife before.,N,again,224,type5A_again_224,toast a vacation for his cousin again,unrelated
"If Liam arrives on time, he'll never forcast a thunderstorm again.",Liam has forecasted a thunderstorm before.,E,again,225,type5A_again_225,forcast a thunderstorm again,related
"If Liam arrives on time, he'll never forecast a market trend again.",Liam has forecasted a thunderstorm before.,N,again,225,type5A_again_225,forecast a market trend again,unrelated
"If Liam arrives on time, he'll never forecast a rainstorm again.",Liam has forecasted a thunderstorm before.,N,again,225,type5A_again_225,forecast a rainstorm again,somewhat_related
"If Liam attends the conference, he'll never promote a book signing again.",Liam has promoted a campaign before.,N,again,226,type5A_again_226,promote a book signing again,unrelated
"If Liam attends the conference, he'll never promote a campaign again.",Liam has promoted a campaign before.,E,again,226,type5A_again_226,promote a campaign again,related
"If Liam attends the conference, he'll never promote an event again.",Liam has promoted a campaign before.,N,again,226,type5A_again_226,promote an event again,somewhat_related
"If Liam travels to Paris, he'll never issue a press release against a government official again.",Liam has issued a statement against the politician before.,N,again,227,type5A_again_227,issue a press release against a government official again,somewhat_related
"If Liam travels to Paris, he'll never issue a refund for the customer again.",Liam has issued a statement against the politician before.,N,again,227,type5A_again_227,issue a refund for the customer again,unrelated
"If Liam travels to Paris, he'll never issue a statement against the politician again.",Liam has issued a statement against the politician before.,E,again,227,type5A_again_227,issue a statement against the politician again,related
"If Lily agrees to attend the conference, she'll never ground a child at the daycare again.",Lily has grounded a child at the daycare before.,E,again,228,type5A_again_228,ground a child at the daycare again,related
"If Lily agrees to attend the conference, she'll never ground a kid at the childcare center again.",Lily has grounded a child at the daycare before.,N,again,228,type5A_again_228,ground a kid at the childcare center again,somewhat_related
"If Lily agrees to attend the conference, she'll never ground an employee at the office again.",Lily has grounded a child at the daycare before.,N,again,228,type5A_again_228,ground an employee at the office again,unrelated
"If Lily arrives on time, she'll never amend a contract again.",Lily has amended a contract before.,E,again,229,type5A_again_229,amend a contract again,related
"If Lily arrives on time, she'll never amend a piece of advice again.",Lily has amended a contract before.,N,again,229,type5A_again_229,amend a piece of advice again,unrelated
"If Lily arrives on time, she'll never amend an agreement again.",Lily has amended a contract before.,N,again,229,type5A_again_229,amend an agreement again,somewhat_related
"If Lily finishes her meeting early, she'll never wash a car in the rain again.",Lily has washed a stubborn stain before.,N,again,230,type5A_again_230,wash a car in the rain again,unrelated
"If Lily finishes her meeting early, she'll never wash a hard-to-remove mark again.",Lily has washed a stubborn stain before.,N,again,230,type5A_again_230,wash a hard-to-remove mark again,somewhat_related
"If Lily finishes her meeting early, she'll never wash a stubborn stain again.",Lily has washed a stubborn stain before.,E,again,230,type5A_again_230,wash a stubborn stain again,related
"If Lily finishes work early, she'll never simplify a challenging assignment again.",Lily has simplified a complicated task before.,N,again,231,type5A_again_231,simplify a challenging assignment again,somewhat_related
"If Lily finishes work early, she'll never simplify a complicated task again.",Lily has simplified a complicated task before.,E,again,231,type5A_again_231,simplify a complicated task again,related
"If Lily finishes work early, she'll never simplify a recipe again.",Lily has simplified a complicated task before.,N,again,231,type5A_again_231,simplify a recipe again,unrelated
"If Lily finishes work early, she'll never start a craft project at home again.",Lily has started a new hobby at home before.,N,again,232,type5A_again_232,start a craft project at home again,somewhat_related
"If Lily finishes work early, she'll never start a new hobby at home again.",Lily has started a new hobby at home before.,E,again,232,type5A_again_232,start a new hobby at home again,related
"If Lily finishes work early, she'll never start a painting in her studio again.",Lily has started a new hobby at home before.,N,again,232,type5A_again_232,start a painting in her studio again,unrelated
"If Lily needs a ride, she'll never free a bird from a cage again.",Lily has freed a prisoner before.,N,again,233,type5A_again_233,free a bird from a cage again,unrelated
"If Lily needs a ride, she'll never free a captive again.",Lily has freed a prisoner before.,N,again,233,type5A_again_233,free a captive again,somewhat_related
"If Lily needs a ride, she'll never free a prisoner again.",Lily has freed a prisoner before.,E,again,233,type5A_again_233,free a prisoner again,related
"If Lily takes the train to the city, she'll never paint a house again.",Lily has painted a portrait before.,N,again,234,type5A_again_234,paint a house again,unrelated
"If Lily takes the train to the city, she'll never paint a picture of a person again.",Lily has painted a portrait before.,N,again,234,type5A_again_234,paint a picture of a person again,somewhat_related
"If Lily takes the train to the city, she'll never paint a portrait again.",Lily has painted a portrait before.,E,again,234,type5A_again_234,paint a portrait again,related
"If Linda decides to attend the concert, she'll never ruin a dinner with her cousin again.",Linda has ruined a moment with her father before.,N,again,235,type5A_again_235,ruin a dinner with her cousin again,unrelated
"If Linda decides to attend the concert, she'll never ruin a moment with her father again.",Linda has ruined a moment with her father before.,E,again,235,type5A_again_235,ruin a moment with her father again,related
"If Linda decides to attend the concert, she'll never ruin a special occasion with her father again.",Linda has ruined a moment with her father before.,N,again,235,type5A_again_235,ruin a special occasion with her father again,somewhat_related
"If Linda decides to attend the conference, he'll never plan a trip with her friends again.",Linda has planned a vacation with her friends before.,N,again,236,type5A_again_236,plan a trip with her friends again,somewhat_related
"If Linda decides to attend the conference, she'll never plan a surprise party again.",Linda has planned a vacation with her friends before.,N,again,236,type5A_again_236,plan a surprise party again,unrelated
"If Linda decides to attend the conference, she'll never plan a vacation with her friends again.",Linda has planned a vacation with her friends before.,E,again,236,type5A_again_236,plan a vacation with her friends again,related
"If Linda finishes work early, she'll never operate a camera again.",Linda has operated a machine at work before.,N,again,237,type5A_again_237,operate a camera again,unrelated
"If Linda finishes work early, she'll never operate a machine at work again.",Linda has operated a machine at work before.,E,again,237,type5A_again_237,operate a machine at work again,related
"If Linda finishes work early, she'll never operate equipment at work again.",Linda has operated a machine at work before.,N,again,237,type5A_again_237,operate equipment at work again,somewhat_related
"If Linda graduates from college, she'll never conduct an interview with a celebrity again.",Linda has conducted an interview with the actor before.,N,again,238,type5A_again_238,conduct an interview with a celebrity again,somewhat_related
"If Linda graduates from college, she'll never conduct an interview with the actor again.",Linda has conducted an interview with the actor before.,E,again,238,type5A_again_238,conduct an interview with the actor again,related
"If Linda graduates from college, she'll never conduct an orchestra again.",Linda has conducted an interview with the actor before.,N,again,238,type5A_again_238,conduct an orchestra again,unrelated
"If Linda needs a ride, she'll never visualize a new painting again.",Linda has visualized a successful plan before.,N,again,239,type5A_again_239,visualize a new painting again,unrelated
"If Linda needs a ride, she'll never visualize a successful plan again.",Linda has visualized a successful plan before.,E,again,239,type5A_again_239,visualize a successful plan again,related
"If Linda needs a ride, she'll never visualize a winning outcome again.",Linda has visualized a successful plan before.,N,again,239,type5A_again_239,visualize a winning outcome again,somewhat_related
"If Lisa agrees to attend the conference, she'll never quiz a class full of young students again.",Lisa has quizzed a class full of young students before.,E,again,240,type5A_again_240,quiz a class full of young students again,related
"If Lisa agrees to attend the conference, she'll never quiz a classroom of children again.",Lisa has quizzed a class full of young students before.,N,again,240,type5A_again_240,quiz a classroom of children again,somewhat_related
"If Lisa agrees to attend the conference, she'll never quiz a team of athletes again.",Lisa has quizzed a class full of young students before.,N,again,240,type5A_again_240,quiz a team of athletes again,unrelated
"If Lisa agrees to go hiking, she'll never insert a PDF into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,E,again,241,type5A_again_241,insert a PDF into PowerPoint again,related
"If Lisa agrees to go hiking, she'll never insert a chart into Excel again.",Lisa has inserted a PDF into PowerPoint before.,N,again,241,type5A_again_241,insert a chart into Excel again,unrelated
"If Lisa agrees to go hiking, she'll never insert a graphic into PowerPoint again.",Lisa has inserted a PDF into PowerPoint before.,N,again,241,type5A_again_241,insert a graphic into PowerPoint again,somewhat_related
"If Lisa attends the conference, she'll never perfect a painting again.",Lisa has perfected a skill before.,N,again,242,type5A_again_242,perfect a painting again,unrelated
"If Lisa attends the conference, she'll never perfect a skill again.",Lisa has perfected a skill before.,E,again,242,type5A_again_242,perfect a skill again,related
"If Lisa attends the conference, she'll never perfect a talent again.",Lisa has perfected a skill before.,N,again,242,type5A_again_242,perfect a talent again,somewhat_related
"If Lisa confirms her attendance, she'll never disagree with a fashion trend again.",Lisa has disagreed with a statement by the king before.,N,again,243,type5A_again_243,disagree with a fashion trend again,unrelated
"If Lisa confirms her attendance, she'll never disagree with a proclamation by the king again.",Lisa has disagreed with a statement by the king before.,N,again,243,type5A_again_243,disagree with a proclamation by the king again,somewhat_related
"If Lisa confirms her attendance, she'll never disagree with a statement by the king again.",Lisa has disagreed with a statement by the king before.,E,again,243,type5A_again_243,disagree with a statement by the king again,related
"If Lisa finishes her meeting early, she'll never drive a high-performance vehicle again.",Lisa has driven a sports car before.,N,again,244,type5A_again_244,drive a high-performance vehicle again,somewhat_related
"If Lisa finishes her meeting early, she'll never drive a sports car again.",Lisa has driven a sports car before.,E,again,244,type5A_again_244,drive a sports car again,related
"If Lisa finishes her meeting early, she'll never drive a tractor again.",Lisa has driven a sports car before.,N,again,244,type5A_again_244,drive a tractor again,unrelated
"If Lisa travels to New York, she'll never focus on a goal again.",Lisa has focused on a goal before.,E,again,245,type5A_again_245,focus on a goal again,related
"If Lisa travels to New York, she'll never focus on a painting again.",Lisa has focused on a goal before.,N,again,245,type5A_again_245,focus on a painting again,unrelated
"If Lisa travels to New York, she'll never focus on an ambition again.",Lisa has focused on a goal before.,N,again,245,type5A_again_245,focus on an ambition again,somewhat_related
"If Lisa's car breaks down, she'll never wish for a gift from Roya again.",Lisa has wished for a music box by Roya before.,N,again,246,type5A_again_246,wish for a gift from Roya again,somewhat_related
"If Lisa's car breaks down, she'll never wish for a music box by Roya again.",Lisa has wished for a music box by Roya before.,E,again,246,type5A_again_246,wish for a music box by Roya again,related
"If Lisa's car breaks down, she'll never wish for a snow globe from Paris again.",Lisa has wished for a music box by Roya before.,N,again,246,type5A_again_246,wish for a snow globe from Paris again,unrelated
"If Logan arrives early, he'll never greet a guest at the office again.",Logan has greeted a guest at the office before.,E,again,247,type5A_again_247,greet a guest at the office again,related
"If Logan arrives early, he'll never greet a visitor at the museum again.",Logan has greeted a guest at the office before.,N,again,247,type5A_again_247,greet a visitor at the museum again,unrelated
"If Logan arrives early, he'll never greet a visitor at work again.",Logan has greeted a guest at the office before.,N,again,247,type5A_again_247,greet a visitor at work again,somewhat_related
"If Logan arrives early, he'll never ridicule a mistake by Julia again.",Logan has ridiculed a mistake by Julia before.,E,again,248,type5A_again_248,ridicule a mistake by Julia again,related
"If Logan arrives early, he'll never ridicule a painting by Max again.",Logan has ridiculed a mistake by Julia before.,N,again,248,type5A_again_248,ridicule a painting by Max again,unrelated
"If Logan arrives early, he'll never ridicule an error made by Julia again.",Logan has ridiculed a mistake by Julia before.,N,again,248,type5A_again_248,ridicule an error made by Julia again,somewhat_related
"If Lucas arrives on time, he'll never place a request for his daughter again.",Lucas has placed an order for his daughter before.,N,again,249,type5A_again_249,place a request for his daughter again,somewhat_related
"If Lucas arrives on time, he'll never place an order for her daughter again.",Lucas has placed an order for his daughter before.,E,again,249,type5A_again_249,place an order for her daughter again,related
"If Lucas arrives on time, he'll never place an order for the office again.",Lucas has placed an order for his daughter before.,N,again,249,type5A_again_249,place an order for the office again,unrelated
"If Lucas's client confirms the appointment, he'll never send her a birthday card again.",Lucas has sent her a love message before.,N,again,250,type5A_again_250,send her a birthday card again,unrelated
"If Lucas's client confirms the appointment, he'll never send her a love message again.",Lucas has sent her a love message before.,E,again,250,type5A_again_250,send her a love message again,related
"If Lucas's client confirms the appointment, he'll never send her a romantic message again.",Lucas has sent her a love message before.,N,again,250,type5A_again_250,send her a romantic message again,somewhat_related
"If Margaret arrives early, she'll never lead a book club again.",Margaret has led a social movement before.,N,again,251,type5A_again_251,lead a book club again,unrelated
"If Margaret arrives early, she'll never lead a community movement again.",Margaret has led a social movement before.,N,again,251,type5A_again_251,lead a community movement again,somewhat_related
"If Margaret arrives early, she'll never lead a social movement again.",Margaret has led a social movement before.,E,again,251,type5A_again_251,lead a social movement again,related
"If Margaret completes her work early, she'll never report a problem to the committee again.",Margaret has reported a problem to the committee before.,E,again,252,type5A_again_252,report a problem to the committee again,related
"If Margaret completes her work early, she'll never report an incident to the landlord again.",Margaret has reported a problem to the committee before.,N,again,252,type5A_again_252,report an incident to the landlord again,unrelated
"If Margaret completes her work early, she'll never report an issue to the board again.",Margaret has reported a problem to the committee before.,N,again,252,type5A_again_252,report an issue to the board again,somewhat_related
"If Margaret decides to attend the conference, she'll never celebrate a birthday for Tiffany again.",Margaret has celebrated a birthday for Tiffany before.,E,again,253,type5A_again_253,celebrate a birthday for Tiffany again,related
"If Margaret decides to attend the conference, she'll never celebrate a special occasion for Tiffany again.",Margaret has celebrated a birthday for Tiffany before.,N,again,253,type5A_again_253,celebrate a special occasion for Tiffany again,somewhat_related
"If Margaret decides to attend the conference, she'll never celebrate an anniversary for her boss again.",Margaret has celebrated a birthday for Tiffany before.,N,again,253,type5A_again_253,celebrate an anniversary for her boss again,unrelated
"If Margaret finishes her project early, she'll never attest to a record of events again.",Margaret has attested to an account of events before.,N,again,254,type5A_again_254,attest to a record of events again,somewhat_related
"If Margaret finishes her project early, she'll never attest to a restaurant review again.",Margaret has attested to an account of events before.,N,again,254,type5A_again_254,attest to a restaurant review again,unrelated
"If Margaret finishes her project early, she'll never attest to an account of events again.",Margaret has attested to an account of events before.,E,again,254,type5A_again_254,attest to an account of events again,related
"If Margaret finishes her project on time, she'll never utilize a discount card again.",Margaret has utilized a new technology before.,N,again,255,type5A_again_255,utilize a discount card again,unrelated
"If Margaret finishes her project on time, she'll never utilize a new technology again.",Margaret has utilized a new technology before.,E,again,255,type5A_again_255,utilize a new technology again,related
"If Margaret finishes her project on time, she'll never utilize emerging technology again.",Margaret has utilized a new technology before.,N,again,255,type5A_again_255,utilize emerging technology again,somewhat_related
"If Margaret finishes work early, she'll never facilitate a meeting at the hospital again.",Margaret has facilitated another workshop at school before.,N,again,256,type5A_again_256,facilitate a meeting at the hospital again,unrelated
"If Margaret finishes work early, she'll never facilitate another seminar at school again.",Margaret has facilitated another workshop at school before.,N,again,256,type5A_again_256,facilitate another seminar at school again,somewhat_related
"If Margaret finishes work early, she'll never facilitate anotsher workshop at school again.",Margaret has facilitated another workshop at school before.,E,again,256,type5A_again_256,facilitate anotsher workshop at school again,related
"If Margaret finishes work early, she'll never manage to fix a broken vase again.",Margaret has managed to keep a secret before.,N,again,257,type5A_again_257,manage to fix a broken vase again,unrelated
"If Margaret finishes work early, she'll never manage to keep a secret again.",Margaret has managed to keep a secret before.,E,again,257,type5A_again_257,manage to keep a secret again,related
"If Margaret finishes work early, she'll never manage to maintain a confidence again.",Margaret has managed to keep a secret before.,N,again,257,type5A_again_257,manage to maintain a confidence again,somewhat_related
"If Margaret graduates from college, she'll never deny a request by the principal again.",Margaret has denied an allegation by the governor before.,N,again,258,type5A_again_258,deny a request by the principal again,unrelated
"If Margaret graduates from college, she'll never deny an accusation from an official again.",Margaret has denied an allegation by the governor before.,N,again,258,type5A_again_258,deny an accusation from an official again,somewhat_related
"If Margaret graduates from college, she'll never deny an allegation by the governor again.",Margaret has denied an allegation by the governor before.,E,again,258,type5A_again_258,deny an allegation by the governor again,related
"If Margaret graduates from college, she'll never report on a concert again.",Margaret has reported on an issue before.,N,again,259,type5A_again_259,report on a concert again,unrelated
"If Margaret graduates from college, she'll never report on a problem again.",Margaret has reported on an issue before.,N,again,259,type5A_again_259,report on a problem again,somewhat_related
"If Margaret graduates from college, she'll never report on an issue again.",Margaret has reported on an issue before.,E,again,259,type5A_again_259,report on an issue again,related
"If Margaret passes her driving test, she'll never verify a detail again.",Margaret has verified a piece of information before.,N,again,260,type5A_again_260,verify a detail again,somewhat_related
"If Margaret passes her driving test, she'll never verify a piece of information again.",Margaret has verified a piece of information before.,E,again,260,type5A_again_260,verify a piece of information again,related
"If Margaret passes her driving test, she'll never verify an address again.",Margaret has verified a piece of information before.,N,again,260,type5A_again_260,verify an address again,unrelated
"If Margaret takes the train to London, she'll never oversee a plan by the company again.",Margaret has overseen a plan by the company before.,E,again,261,type5A_again_261,oversee a plan by the company again,related
"If Margaret takes the train to London, she'll never oversee a project by the company again.",Margaret has overseen a plan by the company before.,N,again,261,type5A_again_261,oversee a project by the company again,somewhat_related
"If Margaret takes the train to London, she'll never oversee a renovation again.",Margaret has overseen a plan by the company before.,N,again,261,type5A_again_261,oversee a renovation again,unrelated
"If Margaret travels to Paris, she'll never suggest a movie for the weekend again.",Margaret has suggested an idea in the meeting before.,N,again,262,type5A_again_262,suggest a movie for the weekend again,unrelated
"If Margaret travels to Paris, she'll never suggest a proposal in the meeting again.",Margaret has suggested an idea in the meeting before.,N,again,262,type5A_again_262,suggest a proposal in the meeting again,somewhat_related
"If Margaret travels to Paris, she'll never suggest an idea in the meeting again.",Margaret has suggested an idea in the meeting before.,E,again,262,type5A_again_262,suggest an idea in the meeting again,related
"If Margaret's car breaks down, she'll never memorize a poem by Basho again.",Margaret has memorized a song by LMFAO before.,N,again,263,type5A_again_263,memorize a poem by Basho again,unrelated
"If Margaret's car breaks down, she'll never memorize a song by LMFAO again.",Margaret has memorized a song by LMFAO before.,E,again,263,type5A_again_263,memorize a song by LMFAO again,related
"If Margaret's car breaks down, she'll never memorize lyrics by a pop group again.",Margaret has memorized a song by LMFAO before.,N,again,263,type5A_again_263,memorize lyrics by a pop group again,somewhat_related
"If Margaret's flight arrives on time, she'll never estimate a potential risk accurately again.",Margaret has estimated a risk factor accurately before.,N,again,264,type5A_again_264,estimate a potential risk accurately again,somewhat_related
"If Margaret's flight arrives on time, she'll never estimate a risk factor accurately again.",Margaret has estimated a risk factor accurately before.,E,again,264,type5A_again_264,estimate a risk factor accurately again,related
"If Margaret's flight arrives on time, she'll never estimate the time for a marathon again.",Margaret has estimated a risk factor accurately before.,N,again,264,type5A_again_264,estimate the time for a marathon again,unrelated
"If Mark travels to New York, he'll never restore a missing artifact again.",Mark has restored a stolen artifact before.,N,again,265,type5A_again_265,restore a missing artifact again,somewhat_related
"If Mark travels to New York, he'll never restore a stolen artifact again.",Mark has restored a stolen artifact before.,E,again,265,type5A_again_265,restore a stolen artifact again,related
"If Mark travels to New York, he'll never restore an old painting again.",Mark has restored a stolen artifact before.,N,again,265,type5A_again_265,restore an old painting again,unrelated
"If Mark's flight is delayed, he'll never buy a car for his son again.",Mark has bought a car for his son before.,E,again,266,type5A_again_266,buy a car for his son again,related
"If Mark's flight is delayed, he'll never buy a painting for his office again.",Mark has bought a car for his son before.,N,again,266,type5A_again_266,buy a painting for his office again,unrelated
"If Mark's flight is delayed, he'll never buy a vehicle for his son again.",Mark has bought a car for his son before.,N,again,266,type5A_again_266,buy a vehicle for his son again,somewhat_related
"If Mary attends the conference, she'll never cheat at a board game again.",Mary has cheated on a test before.,N,again,267,type5A_again_267,cheat at a board game again,unrelated
"If Mary attends the conference, she'll never cheat on a test again.",Mary has cheated on a test before.,E,again,267,type5A_again_267,cheat on a test again,related
"If Mary attends the conference, she'll never cheat on an exam again.",Mary has cheated on a test before.,N,again,267,type5A_again_267,cheat on an exam again,somewhat_related
"If Mary finishes her presentation early, she'll never walk a dog again.",Mary has walked a dog before.,E,again,268,type5A_again_268,walk a dog again,related
"If Mary finishes her presentation early, she'll never walk a neighbor's child to school again.",Mary has walked a dog before.,N,again,268,type5A_again_268,walk a neighbor's child to school again,unrelated
"If Mary finishes her presentation early, she'll never walk a pet again.",Mary has walked a dog before.,N,again,268,type5A_again_268,walk a pet again,somewhat_related
"If Mary finishes her work early, she'll never provide feedback to her students again.",Mary has provided support to her family before.,N,again,269,type5A_again_269,provide feedback to her students again,unrelated
"If Mary finishes her work early, she'll never provide help to her relatives again.",Mary has provided support to her family before.,N,again,269,type5A_again_269,provide help to her relatives again,somewhat_related
"If Mary finishes her work early, she'll never provide support to her family again.",Mary has provided support to her family before.,E,again,269,type5A_again_269,provide support to her family again,related
"If Mary finishes work early, she'll never obtain a permission to access the files again.",Mary has obtained permission to access the files before.,E,again,270,type5A_again_270,obtain a permission to access the files again,related
"If Mary finishes work early, she'll never obtain a recipe from the chef again.",Mary has obtained permission to access the files before.,N,again,270,type5A_again_270,obtain a recipe from the chef again,unrelated
"If Mary finishes work early, she'll never obtain clearance to access the files again.",Mary has obtained permission to access the files before.,N,again,270,type5A_again_270,obtain clearance to access the files again,somewhat_related
"If Mary passes her driving test, she'll never thank a colleague again.",Mary has thanked a mentor before.,N,again,271,type5A_again_271,thank a colleague again,unrelated
"If Mary passes her driving test, she'll never thank a mentor again.",Mary has thanked a mentor before.,E,again,271,type5A_again_271,thank a mentor again,related
"If Mary passes her driving test, she'll never thank a teacher again.",Mary has thanked a mentor before.,N,again,271,type5A_again_271,thank a teacher again,somewhat_related
"If Mary takes the train to the city, she'll never lend a book to Dorothy again.",Mary has lent a book to Dorothy before.,E,again,272,type5A_again_272,lend a book to Dorothy again,related
"If Mary takes the train to the city, she'll never lend a novel to Dorothy again.",Mary has lent a book to Dorothy before.,N,again,272,type5A_again_272,lend a novel to Dorothy again,somewhat_related
